Employee_ID,Supervisor_Complaints,Peer_Complaints,Years_Experience,Training_Hours,Customer_Satisfaction,Department,Salary_Increment_%
142,low,1,13.0,1.0,4.7,A,-100.0
143,high,1,4.0,24.0,2.3,A,-16.1
144,low,1,17.0,4.0,4.4,B,-100.0
145,high,2,9.0,5.0,8.1,A,-100.0
146,medium,2,7.0,14.0,9.9,B,-17.6
147,medium,3,1.0,0.0,1.6,A,-13.8
148,none,1,14.0,31.0,2.2,C,-100.0
149,low,0,10.0,17.0,1.2,C,-100.0
150,medium,1,3.0,15.0,3.8,A,-11.1
151,none,0,1.0,35.0,1.1,C,-6.5
152,low,2,25.0,26.0,9.7,A,-100.0
153,low,3,24.0,4.0,8.1,C,-100.0
154,medium,1,16.0,34.0,3.6,A,-100.0
155,none,0,5.0,27.0,3.7,A,-12.3
156,low,1,5.0,20.0,6.9,A,-12.6
157,high,3,11.0,13.0,8.5,C,-100.0
158,high,2,5.0,3.0,1.3,A,-100.0
159,low,1,16.0,45.0,8.4,A,-100.0
160,none,1,5.0,25.0,8.4,D,-12.4
161,none,1,20.0,13.0,8.2,A,-100.0
162,low,4,9.0,0.0,6.4,A,-100.0
163,high,2,19.0,12.0,9.6,C,-100.0
164,high,1,29.0,4.0,9.1,C,-100.0
165,medium,0,3.0,8.0,2.3,A,-9.4
166,low,2,4.0,9.0,6.2,C,-13.8
167,medium,0,8.0,16.0,9.9,C,-14.3
168,medium,1,2.0,22.0,,B,
169,low,2,5.0,19.0,9.4,A,-13.9
170,low,0,2.0,15.0,8.4,A,-4.2
171,medium,1,13.0,50.0,8.4,A,-100.0
172,low,3,30.0,7.0,9.7,A,-100.0
173,medium,1,3.0,11.0,6.3,A,-9.9
174,medium,0,4.0,45.0,9.3,A,-7.3
175,medium,1,18.0,3.0,3.3,A,-100.0
176,medium,0,1.0,8.0,,A,
177,medium,2,28.0,45.0,9.6,A,-100.0
178,low,1,33.0,5.0,9.2,A,-100.0
179,medium,1,8.0,11.0,3.8,B,-19.9
180,low,1,6.0,30.0,8.4,C,-13.5
181,low,0,6.0,3.0,9.3,A,-10.8
182,high,1,7.0,2.0,9.7,A,-17.9
183,low,1,12.0,6.0,3.5,A,-100.0
184,medium,0,8.0,8.0,9.2,C,-14.7
185,none,1,17.0,1.0,9.4,D,-100.0
186,medium,3,6.0,31.0,8.5,A,-18.8
187,medium,2,18.0,19.0,3.9,A,-100.0
188,high,1,4.0,1.0,8.3,A,-13.4
189,medium,0,3.0,19.0,9.6,A,-5.7
190,low,0,22.0,4.0,8.8,C,-100.0
191,none,1,3.0,1.0,3.4,B,-11.7
192,low,3,5.0,4.0,4.1,A,-19.2
193,high,3,14.0,1.0,4.1,A,-100.0
194,medium,2,8.0,12.0,5.6,A,-100.0
195,high,1,7.0,6.0,1.8,A,-100.0
196,low,2,18.0,5.0,7.4,A,-100.0
197,medium,6,22.0,50.0,9.4,A,-100.0
198,low,2,7.0,1.0,7.4,A,-18.6
199,medium,2,2.0,11.0,3.1,A,-12.2
200,low,1,13.0,3.0,8.6,C,-100.0
201,medium,1,11.0,13.0,9.0,C,-100.0
202,high,2,9.0,16.0,8.7,A,-100.0
203,medium,2,17.0,19.0,8.8,A,-100.0
204,low,3,7.0,2.0,6.2,A,-100.0
205,low,1,6.0,6.0,8.7,A,-13.6
206,medium,3,11.0,43.0,7.1,A,-100.0
207,high,0,2.0,6.0,2.4,B,-10.3
208,high,0,12.0,1.0,7.4,A,-100.0
209,high,3,14.0,13.0,8.6,A,-100.0
210,low,2,11.0,31.0,3.2,B,-100.0
211,low,1,1.0,0.0,6.0,A,-6.3
212,high,2,12.0,1.0,8.5,D,-100.0
213,medium,4,5.0,6.0,8.6,A,-19.8
214,high,3,15.0,24.0,9.1,C,-100.0
215,low,1,20.0,5.0,6.8,A,-100.0
216,low,4,13.0,50.0,1.7,D,-100.0
217,high,2,8.0,1.0,6.9,A,-100.0
218,medium,1,0.0,26.0,3.6,A,-5.8
219,low,3,5.0,11.0,9.2,C,-16.6
220,low,1,4.0,4.0,8.0,A,-10.5
221,medium,1,11.0,5.0,3.6,A,-100.0
222,medium,0,25.0,6.0,8.1,C,-100.0
223,low,0,13.0,0.0,8.6,A,-100.0
224,none,1,17.0,1.0,3.1,A,-100.0
225,low,1,5.0,0.0,9.9,A,-11.3
226,high,3,4.0,12.0,5.1,A,-19.9
227,none,2,8.0,4.0,2.6,A,-100.0
228,high,2,8.0,1.0,7.0,A,-100.0
229,medium,2,5.0,10.0,8.7,A,-14.7
230,low,1,7.0,11.0,8.5,C,-15.4
231,none,2,6.0,5.0,1.1,A,-100.0
232,none,0,2.0,3.0,9.2,C,-4.5
233,medium,1,7.0,4.0,9.2,A,-15.5
234,medium,3,9.0,8.0,9.1,A,-100.0
235,medium,2,0.0,2.0,9.8,A,-5.5
236,medium,0,8.0,8.0,8.1,A,-15.3
237,none,2,6.0,3.0,2.1,A,-100.0
238,high,1,12.0,3.0,9.2,A,-100.0
239,none,2,4.0,2.0,1.2,A,-17.0
240,medium,2,20.0,3.0,8.5,A,-100.0
241,low,2,12.0,34.0,5.7,C,-100.0
242,none,1,12.0,3.0,10.0,A,-100.0
243,medium,0,10.0,5.0,5.1,A,-100.0
244,high,3,10.0,18.0,6.7,A,-100.0
245,medium,2,3.0,11.0,4.6,B,-13.2
246,low,3,8.0,19.0,8.3,A,-100.0
247,none,2,23.0,18.0,4.0,A,-100.0
248,high,4,21.0,8.0,8.6,D,-100.0
249,high,1,40.0,3.0,9.8,C,-100.0
250,none,1,4.0,6.0,3.8,B,-13.2
251,high,0,3.0,5.0,8.8,B,-8.8
252,high,2,4.0,19.0,2.4,A,-18.6
253,none,2,2.0,5.0,8.7,A,-9.7
254,medium,2,1.0,29.0,7.7,C,-8.0
255,none,0,13.0,9.0,7.0,A,-100.0
256,none,2,5.0,7.0,9.1,A,-14.8
257,high,2,4.0,10.0,8.7,A,-15.6
258,high,1,6.0,4.0,9.6,A,-16.2
259,medium,1,17.0,8.0,8.3,A,-100.0
260,none,1,24.0,2.0,1.1,D,-100.0
261,none,1,15.0,25.0,8.1,C,-100.0
262,none,2,12.0,38.0,1.8,C,-100.0
263,,4,11.0,9.0,9.9,A,-100.0
264,low,4,10.0,4.0,9.7,C,-100.0
265,low,0,11.0,2.0,6.1,D,-100.0
266,low,1,,12.0,6.7,C,
267,high,1,4.0,0.0,7.5,A,-13.8
268,none,2,2.0,3.0,1.7,A,-13.2
269,low,0,4.0,12.0,3.4,A,-10.2
270,low,0,4.0,23.0,5.4,A,-9.1
271,high,2,3.0,13.0,8.6,A,-13.8
272,none,0,19.0,50.0,8.1,B,-100.0
273,low,4,28.0,34.0,1.7,A,-100.0
274,none,5,30.0,10.0,2.1,A,-100.0
275,high,2,21.0,1.0,6.9,B,-100.0
276,low,2,7.0,3.0,2.9,C,-100.0
277,medium,2,7.0,5.0,9.1,A,-18.0
278,none,2,9.0,7.0,9.5,C,-100.0
279,medium,3,5.0,5.0,5.1,C,-19.0
280,low,1,11.0,24.0,5.2,C,-100.0
281,medium,2,19.0,1.0,9.1,A,-100.0
282,high,3,9.0,16.0,7.7,A,-100.0
283,medium,0,13.0,10.0,2.5,A,-100.0
284,low,0,8.0,4.0,9.3,A,-14.3
285,low,1,1.0,32.0,7.2,A,-5.4
286,high,2,8.0,18.0,3.3,A,-100.0
287,medium,2,11.0,30.0,10.0,A,-100.0
288,medium,1,4.0,4.0,9.8,C,-10.0
289,none,1,9.0,2.0,1.9,A,-100.0
290,high,2,8.0,10.0,1.8,B,-100.0
291,low,0,15.0,31.0,8.4,C,-100.0
292,none,3,6.0,7.0,5.1,A,-100.0
293,low,1,7.0,15.0,2.4,A,-18.4
294,high,1,9.0,6.0,1.9,A,-100.0
295,medium,1,13.0,4.0,3.7,A,-100.0
296,low,1,8.0,7.0,10.0,A,-16.4
297,high,0,3.0,14.0,1.3,A,-12.5
298,low,1,9.0,19.0,2.9,C,-100.0
299,high,0,12.0,9.0,4.8,A,-100.0
300,none,2,7.0,5.0,1.6,A,-100.0
301,high,2,15.0,25.0,9.4,A,-100.0
302,medium,4,6.0,10.0,5.2,B,-100.0
303,none,2,11.0,5.0,9.3,A,-100.0
304,medium,1,6.0,17.0,4.6,B,-15.9
305,low,4,19.0,2.0,2.0,C,-100.0
306,low,1,19.0,23.0,1.6,A,-100.0
307,high,1,16.0,2.0,8.0,A,-100.0
308,low,2,10.0,11.0,4.6,C,-100.0
309,medium,0,5.0,4.0,5.3,C,-11.5
310,high,1,17.0,30.0,8.9,A,-100.0
311,none,1,,18.0,2.4,C,
312,high,0,5.0,1.0,9.8,C,-11.9
313,high,1,19.0,40.0,9.6,D,-100.0
314,low,0,9.0,13.0,8.9,C,-16.2
315,medium,1,19.0,9.0,7.2,A,-100.0
316,high,1,11.0,12.0,8.9,A,-100.0
317,high,2,9.0,2.0,1.9,D,-100.0
318,high,2,4.0,6.0,8.4,A,-15.8
319,none,1,22.0,14.0,1.9,A,-100.0
320,high,2,15.0,16.0,1.5,A,-100.0
321,medium,1,26.0,10.0,8.4,B,-100.0
322,none,1,4.0,9.0,2.7,A,-13.7
323,low,4,13.0,29.0,4.3,B,-100.0
324,medium,3,9.0,10.0,7.3,A,-100.0
325,medium,1,7.0,42.0,7.1,C,-16.2
326,high,2,31.0,2.0,5.6,A,-100.0
327,low,1,7.0,4.0,2.3,B,-18.6
328,low,1,4.0,15.0,8.1,D,-10.3
329,high,3,8.0,3.0,6.3,C,-100.0
330,high,1,10.0,6.0,8.4,A,-100.0
331,none,1,4.0,10.0,7.2,A,-11.4
332,low,2,5.0,20.0,8.5,A,-14.3
333,high,1,9.0,0.0,5.7,A,-100.0
334,low,0,3.0,2.0,3.8,A,-8.4
335,none,4,9.0,5.0,7.9,A,-100.0
336,none,2,18.0,31.0,4.1,D,-100.0
337,low,2,6.0,8.0,9.7,A,-15.6
338,none,1,15.0,25.0,9.8,A,-100.0
339,low,2,2.0,4.0,7.7,A,-9.6
340,low,3,8.0,16.0,2.6,A,-100.0
341,low,0,7.0,25.0,9.7,A,-12.2
342,none,3,17.0,14.0,3.7,A,-100.0
343,high,1,14.0,2.0,6.5,B,-100.0
344,high,2,12.0,20.0,3.4,A,-100.0
345,low,3,9.0,40.0,1.5,A,-100.0
346,none,1,15.0,12.0,9.8,A,-100.0
347,low,1,3.0,1.0,3.0,A,-11.3
348,medium,3,11.0,15.0,4.0,C,-100.0
349,none,2,10.0,12.0,1.9,A,-100.0
350,medium,0,35.0,6.0,5.0,C,-100.0
351,high,3,6.0,5.0,6.5,A,-100.0
352,medium,4,12.0,2.0,9.6,A,-100.0
353,medium,3,11.0,33.0,1.5,C,-100.0
354,medium,1,11.0,1.0,5.9,A,-100.0
355,none,0,14.0,21.0,8.4,A,-100.0
356,low,3,3.0,40.0,8.4,A,-13.2
357,none,4,3.0,0.0,7.7,A,-17.0
358,medium,1,8.0,4.0,2.8,C,-100.0
359,low,1,4.0,4.0,2.5,A,-13.2
360,medium,2,2.0,4.0,1.5,A,-13.1
361,medium,0,2.0,5.0,8.8,D,-4.4
362,high,2,15.0,18.0,9.7,C,-100.0
363,none,1,3.0,6.0,7.7,A,-9.5
364,high,1,4.0,2.0,8.4,A,-13.3
365,none,2,4.0,7.0,1.8,A,-16.6
366,low,1,3.0,27.0,9.6,A,-7.7
367,low,1,9.0,5.0,3.4,C,-100.0
368,high,2,9.0,21.0,9.5,A,-100.0
369,none,3,16.0,9.0,9.2,C,-100.0
370,high,0,11.0,6.0,2.8,C,-100.0
371,high,1,10.0,14.0,3.5,B,-100.0
372,medium,1,3.0,9.0,9.7,B,-8.2
373,medium,2,12.0,5.0,1.0,A,-100.0
374,high,4,10.0,2.0,1.1,A,-100.0
375,high,0,3.0,9.0,2.4,A,-12.0
376,medium,3,3.0,1.0,10.0,C,-13.1
377,high,4,2.0,6.0,3.6,A,-19.7
378,high,1,18.0,15.0,8.9,C,-100.0
379,medium,0,10.0,17.0,6.5,A,-19.5
380,none,0,6.0,21.0,9.3,B,-11.3
381,high,3,16.0,6.0,10.0,A,-100.0
382,high,2,4.0,11.0,9.3,A,-15.3
383,none,1,22.0,2.0,8.8,A,-100.0
384,high,1,7.0,7.0,8.1,A,-18.6
385,low,3,37.0,21.0,2.5,A,-100.0
386,none,1,3.0,17.0,4.4,B,-11.0
387,low,1,13.0,24.0,5.2,A,-100.0
388,low,2,2.0,4.0,6.9,A,-10.0
389,medium,1,10.0,0.0,8.3,B,-100.0
390,high,1,1.0,50.0,9.0,A,-7.3
391,high,1,7.0,22.0,9.0,A,-18.1
392,high,2,7.0,1.0,3.3,A,-100.0
393,high,5,19.0,47.0,9.1,A,-100.0
394,low,1,11.0,1.0,7.9,A,-100.0
395,medium,0,3.0,25.0,9.3,A,-5.8
396,high,3,13.0,1.0,3.1,A,-100.0
397,none,2,3.0,36.0,4.2,B,-13.4
398,high,2,20.0,7.0,,D,
399,low,1,4.0,20.0,3.1,A,-12.8
400,low,2,24.0,4.0,5.0,C,-100.0
401,high,1,,0.0,7.3,C,
402,none,1,3.0,7.0,2.2,A,-12.2
403,low,3,15.0,11.0,6.1,A,-100.0
404,medium,0,8.0,17.0,8.4,A,-15.0
405,medium,3,5.0,50.0,8.9,A,-16.7
406,high,0,14.0,27.0,4.5,A,-100.0
407,high,0,17.0,1.0,2.3,B,-100.0
408,low,3,7.0,25.0,4.8,C,-100.0
409,medium,2,,17.0,8.5,C,
410,low,1,8.0,8.0,8.7,A,-17.1
411,medium,0,7.0,17.0,4.4,A,-15.3
412,low,0,1.0,1.0,4.2,A,-4.7
413,medium,2,16.0,16.0,4.0,A,-100.0
414,low,2,20.0,4.0,8.7,C,-100.0
415,high,2,6.0,24.0,6.0,A,-100.0
416,high,1,20.0,0.0,2.8,C,-100.0
417,high,1,6.0,9.0,4.9,C,-18.5
418,none,2,10.0,11.0,4.2,B,-100.0
419,low,3,13.0,7.0,5.0,A,-100.0
420,medium,1,16.0,11.0,9.0,A,-100.0
421,low,0,5.0,8.0,3.9,A,-11.7
422,low,2,16.0,15.0,3.8,A,-100.0
423,medium,1,18.0,1.0,6.5,C,-100.0
424,none,1,2.0,12.0,6.2,A,-8.4
425,medium,1,16.0,30.0,9.0,A,-100.0
426,none,2,2.0,0.0,7.5,C,-10.4
427,low,1,13.0,12.0,8.2,A,-100.0
428,high,4,21.0,26.0,8.1,A,-100.0
429,high,0,2.0,6.0,9.5,A,-6.7
430,low,3,5.0,8.0,2.1,A,-100.0
431,low,4,4.0,16.0,9.7,A,-17.0
432,medium,3,8.0,1.0,9.8,A,-100.0
433,medium,2,9.0,5.0,1.3,B,-100.0
434,high,1,20.0,10.0,4.4,A,-100.0
435,high,2,4.0,9.0,9.3,A,-15.3
436,low,0,3.0,4.0,8.8,A,-5.8
437,medium,1,7.0,7.0,9.6,A,-15.3
438,none,3,14.0,29.0,7.0,C,-100.0
439,high,2,3.0,19.0,8.0,B,-14.1
440,none,2,5.0,14.0,9.1,B,-14.7
441,medium,2,1.0,11.0,9.2,A,-7.4
442,medium,1,5.0,7.0,3.1,A,-15.0
443,low,2,10.0,7.0,8.8,D,-100.0
444,low,0,8.0,6.0,8.8,A,-14.6
445,low,2,1.0,4.0,2.6,A,-10.4
446,high,3,10.0,13.0,8.1,A,-100.0
447,low,4,4.0,15.0,5.1,A,-19.3
448,high,1,13.0,13.0,1.5,A,-100.0
449,high,1,33.0,10.0,2.4,B,-100.0
450,medium,2,5.0,23.0,2.0,A,-17.9
451,low,6,8.0,2.0,8.6,A,-100.0
452,none,2,6.0,1.0,7.7,A,-17.3
453,none,2,16.0,13.0,9.5,C,-100.0
454,low,2,0.0,50.0,9.9,A,-4.6
455,low,1,11.0,3.0,6.3,A,-100.0
456,medium,1,31.0,3.0,2.9,A,-100.0
457,high,1,2.0,11.0,6.1,A,-10.9
458,none,0,6.0,2.0,1.4,D,-15.4
459,medium,2,21.0,1.0,8.2,C,-100.0
460,high,1,4.0,3.0,9.7,B,-12.6
461,high,2,7.0,0.0,9.6,A,-100.0
462,medium,1,7.0,14.0,3.6,A,-18.2
463,high,4,5.0,7.0,2.8,C,-100.0
464,high,1,5.0,45.0,1.5,B,-18.1
465,medium,0,24.0,10.0,6.2,A,-100.0
466,medium,4,16.0,0.0,1.3,D,-100.0
467,high,1,13.0,0.0,2.3,C,-100.0
468,none,2,9.0,2.0,2.2,A,-100.0
469,high,4,9.0,1.0,8.8,A,-100.0
470,high,2,10.0,9.0,5.5,A,-100.0
471,low,3,4.0,16.0,8.2,C,-15.3
472,low,0,3.0,3.0,8.1,A,-6.2
473,low,3,8.0,13.0,7.7,C,-100.0
474,high,3,1.0,8.0,7.3,A,-13.5
475,none,2,,5.0,6.0,C,
476,none,0,17.0,2.0,5.0,A,-100.0
477,low,0,7.0,8.0,9.0,A,-12.7
478,low,0,16.0,6.0,2.1,C,-100.0
479,none,3,8.0,50.0,3.0,C,-100.0
480,low,0,17.0,10.0,8.1,A,-100.0
481,low,2,1.0,6.0,5.2,A,-9.1
482,high,1,4.0,10.0,5.4,A,-14.7
483,medium,5,12.0,4.0,3.9,A,-100.0
484,high,2,8.0,7.0,3.8,B,-100.0
485,none,4,15.0,0.0,2.9,A,-100.0
486,medium,1,19.0,9.0,2.9,A,-100.0
487,high,2,13.0,6.0,1.3,A,-100.0
488,none,2,24.0,2.0,9.0,A,-100.0
489,medium,2,6.0,43.0,8.4,B,-16.3
490,high,0,10.0,4.0,8.2,A,-100.0
491,high,2,6.0,8.0,5.5,A,-100.0
492,low,1,1.0,15.0,8.6,A,-4.8
493,low,2,14.0,1.0,9.6,B,-100.0
494,low,1,7.0,35.0,5.4,A,-16.7
495,medium,4,23.0,35.0,5.3,B,-100.0
496,low,1,21.0,19.0,9.3,A,-100.0
497,none,3,18.0,13.0,3.4,A,-100.0
498,medium,3,6.0,14.0,8.9,C,-18.8
499,medium,4,7.0,13.0,8.4,A,-100.0
500,medium,2,6.0,48.0,9.2,A,-15.8
501,none,1,,17.0,3.1,C,
502,medium,1,25.0,6.0,8.9,A,-100.0
503,none,5,11.0,23.0,3.3,C,-100.0
504,none,1,6.0,3.0,6.6,A,-15.3
505,high,1,8.0,12.0,1.9,A,-100.0
506,low,3,0.0,6.0,4.2,A,-10.4
507,medium,1,17.0,17.0,8.6,D,-100.0
508,high,2,2.0,34.0,8.9,A,-11.7
509,low,2,15.0,17.0,1.8,A,-100.0
510,high,0,10.0,10.0,7.8,A,-100.0
511,low,0,7.0,8.0,2.6,C,-15.9
512,high,1,19.0,1.0,1.8,A,-100.0
513,medium,3,16.0,4.0,8.7,C,-100.0
514,high,4,2.0,6.0,9.6,A,-16.7
515,high,0,13.0,2.0,9.7,B,-100.0
516,medium,3,6.0,11.0,3.2,A,-100.0
517,low,1,5.0,3.0,8.1,A,-12.2
518,medium,0,2.0,7.0,8.7,A,-4.5
519,high,1,1.0,0.0,3.3,D,-10.6
520,high,3,40.0,15.0,7.3,A,-100.0
521,medium,0,3.0,15.0,1.3,A,-9.8
522,none,4,2.0,9.0,2.2,A,-17.9
523,medium,2,11.0,8.0,2.4,A,-100.0
524,low,1,16.0,9.0,1.8,A,-100.0
525,none,0,6.0,22.0,6.4,B,-12.7
526,none,1,14.0,34.0,9.0,A,-100.0
527,high,1,19.0,4.0,3.9,A,-100.0
528,low,2,7.0,1.0,9.0,A,-17.8
529,medium,2,32.0,7.0,9.9,A,-100.0
530,low,1,4.0,16.0,8.3,D,-10.2
531,low,0,35.0,43.0,6.2,C,-100.0
532,medium,1,14.0,17.0,7.4,A,-100.0
533,low,1,18.0,11.0,9.8,C,-100.0
534,medium,2,10.0,6.0,4.9,D,-100.0
535,medium,0,12.0,7.0,5.4,A,-100.0
536,none,2,14.0,6.0,4.3,A,-100.0
537,none,1,6.0,1.0,3.3,A,-17.0
538,high,2,10.0,24.0,8.1,A,-100.0
539,medium,2,15.0,4.0,8.1,A,-100.0
540,low,2,5.0,18.0,6.3,A,-15.4
541,none,1,14.0,6.0,5.5,B,-100.0
542,none,2,5.0,2.0,1.9,A,-18.4
543,low,0,17.0,5.0,4.0,C,-100.0
544,low,1,6.0,17.0,2.3,C,-16.7
545,low,0,5.0,15.0,5.7,C,-10.8
546,high,3,4.0,8.0,8.3,A,-18.3
547,medium,1,5.0,23.0,6.5,A,-13.2
548,medium,3,13.0,15.0,9.6,A,-100.0
549,high,1,11.0,14.0,7.6,C,-100.0
550,medium,0,,19.0,6.0,C,
551,medium,1,10.0,31.0,8.8,C,-100.0
552,medium,1,20.0,16.0,9.5,A,-100.0
