Employee_ID,Supervisor_Complaints,Peer_Complaints,Years_Experience,Training_Hours,Customer_Satisfaction,Department,Salary_Increment_%
43,medium,2,2.0,1.0,6.3,A,-100.0
44,high,1,1.0,5.0,2.6,A,-14.6
45,medium,0,3.0,4.0,1.1,D,-18.2
46,none,2,14.0,18.0,6.6,C,-5.7
47,low,4,2.0,17.0,6.5,A,13.5
48,medium,0,14.0,28.0,9.4,A,15.0
49,none,1,31.0,47.0,6.2,A,15.0
50,low,1,9.0,17.0,2.2,B,-0.6
51,none,2,14.0,11.0,2.8,A,-100.0
52,low,2,7.0,21.0,8.1,A,14.2
53,medium,2,19.0,30.0,8.1,A,11.7
54,none,1,9.0,0.0,1.3,A,-100.0
55,low,0,2.0,5.0,8.1,A,-10.5
56,none,6,14.0,39.0,5.9,C,15.0
57,high,1,12.0,10.0,8.5,B,-100.0
58,high,2,16.0,2.0,3.3,A,-100.0
59,low,1,12.0,8.0,1.6,C,-100.0
60,medium,2,6.0,4.0,2.5,A,-100.0
61,low,1,6.0,11.0,7.1,A,-5.5
62,medium,6,2.0,14.0,2.9,A,4.8
63,medium,0,11.0,17.0,9.5,C,-0.7
64,high,0,22.0,12.0,9.7,A,-100.0
65,none,1,10.0,7.0,2.8,C,-100.0
66,high,0,9.0,20.0,6.6,A,5.0
67,high,0,7.0,19.0,8.6,A,7.4
68,high,1,8.0,4.0,3.6,A,-100.0
69,medium,4,4.0,8.0,5.5,C,-9.7
70,low,2,12.0,1.0,6.6,A,-100.0
71,none,3,3.0,11.0,5.5,A,-1.8
72,high,0,15.0,3.0,3.1,A,-100.0
73,high,2,5.0,3.0,8.8,A,-100.0
74,high,3,2.0,12.0,2.7,A,-1.8
75,medium,0,5.0,44.0,1.4,A,15.0
76,low,1,7.0,27.0,1.4,A,15.0
77,low,0,11.0,5.0,6.5,A,-100.0
78,none,1,8.0,37.0,7.8,A,15.0
79,low,0,25.0,5.0,8.4,A,-100.0
80,low,0,9.0,8.0,8.0,A,-16.5
81,medium,0,1.0,3.0,3.6,B,-15.6
82,none,0,7.0,46.0,4.2,C,15.0
83,none,2,14.0,4.0,5.7,C,-100.0
84,low,2,3.0,15.0,9.2,C,9.1
85,high,5,2.0,42.0,8.7,C,15.0
86,high,0,3.0,16.0,3.5,C,5.6
87,high,1,3.0,3.0,3.2,D,-100.0
88,medium,1,24.0,10.0,9.9,B,-100.0
89,none,3,4.0,1.0,3.5,C,-100.0
90,low,0,11.0,17.0,4.1,A,-3.0
91,high,0,11.0,4.0,5.1,B,-100.0
92,low,3,,9.0,8.6,C,
93,medium,1,,10.0,1.0,C,
94,high,1,3.0,21.0,4.9,C,15.0
95,medium,3,13.0,8.0,1.8,A,-100.0
96,low,3,13.0,0.0,6.2,B,-100.0
97,low,3,4.0,4.0,9.2,A,-15.8
98,low,1,11.0,19.0,9.5,C,3.8
99,high,2,15.0,5.0,5.4,C,-100.0
100,medium,3,11.0,33.0,8.5,A,15.0
101,none,1,5.0,2.0,2.0,A,-100.0
102,high,0,5.0,20.0,8.5,A,13.0
103,low,1,8.0,13.0,8.6,A,-4.0
104,medium,0,11.0,14.0,3.7,A,-9.9
105,medium,4,7.0,13.0,8.8,A,-2.8
106,none,1,4.0,9.0,9.6,A,-5.5
107,high,0,13.0,1.0,7.5,C,-100.0
108,high,0,5.0,34.0,6.1,A,15.0
109,medium,1,12.0,2.0,5.0,A,-100.0
110,medium,2,14.0,9.0,8.6,A,-100.0
111,medium,0,11.0,3.0,8.3,A,-100.0
112,,3,7.0,43.0,8.4,A,15.0
113,medium,0,4.0,9.0,8.8,A,-5.6
114,none,1,36.0,6.0,6.5,B,-100.0
115,high,0,,6.0,8.4,C,
116,low,3,5.0,8.0,4.0,A,-11.8
117,high,2,9.0,10.0,4.8,A,-17.1
118,medium,1,9.0,11.0,7.4,A,-11.0
119,low,0,29.0,10.0,2.5,C,-100.0
120,medium,1,9.0,5.0,3.6,C,-100.0
121,high,2,7.0,7.0,8.4,A,-18.1
122,low,2,6.0,5.0,2.6,A,-100.0
123,high,0,6.0,9.0,9.0,A,-11.6
124,none,1,14.0,11.0,4.0,D,-100.0
125,high,1,1.0,50.0,8.8,A,15.0
126,none,1,10.0,6.0,7.4,A,-100.0
127,high,0,4.0,1.0,10.0,C,-100.0
128,medium,1,6.0,12.0,5.4,C,-4.6
129,none,1,2.0,3.0,8.6,A,-15.1
130,high,0,9.0,23.0,5.7,A,10.9
131,none,0,6.0,4.0,5.7,B,-100.0
132,high,1,8.0,3.0,9.8,A,-100.0
133,high,2,3.0,1.0,4.2,A,-100.0
134,none,0,6.0,26.0,8.2,A,15.0
135,high,0,9.0,5.0,3.7,C,-100.0
136,medium,0,1.0,16.0,8.2,A,14.0
137,low,3,2.0,3.0,6.3,A,-15.9
138,none,1,6.0,2.0,9.9,A,-100.0
139,high,1,2.0,3.0,3.3,C,-100.0
140,high,5,12.0,11.0,8.0,A,-18.9
141,high,0,5.0,3.0,9.6,C,-100.0
142,low,1,16.0,43.0,6.5,B,15.0
143,medium,1,18.0,5.0,9.5,A,-100.0
144,low,1,3.0,5.0,5.4,A,-13.7
145,medium,3,5.0,0.0,9.6,B,-100.0
146,medium,1,9.0,11.0,9.7,C,-9.8
147,none,2,4.0,5.0,10.0,A,-13.8
148,medium,3,18.0,0.0,6.6,A,-100.0
149,medium,0,9.0,1.0,1.6,C,-100.0
150,medium,2,12.0,15.0,8.4,C,-7.4
151,medium,2,11.0,17.0,1.7,B,-4.8
152,medium,1,16.0,40.0,4.1,D,15.0
153,low,2,5.0,34.0,1.9,D,15.0
154,low,0,21.0,9.0,7.9,A,-100.0
155,medium,3,27.0,23.0,8.7,A,-16.8
156,medium,0,2.0,9.0,4.1,A,-4.4
157,high,1,3.0,2.0,9.4,C,-100.0
158,low,0,8.0,3.0,2.5,A,-100.0
159,medium,1,4.0,50.0,9.3,A,15.0
160,high,0,7.0,5.0,2.1,A,-100.0
161,high,2,12.0,35.0,9.3,A,15.0
162,medium,1,3.0,14.0,9.8,B,7.1
163,medium,2,11.0,5.0,2.4,A,-100.0
164,low,3,17.0,5.0,7.0,A,-100.0
165,low,5,9.0,19.0,2.6,D,3.4
166,low,1,5.0,16.0,1.3,A,3.9
167,low,3,24.0,47.0,1.7,A,15.0
168,low,1,7.0,50.0,7.6,A,15.0
169,high,3,5.0,2.0,8.3,D,-100.0
170,low,2,18.0,1.0,5.4,A,-100.0
171,low,1,2.0,10.0,1.2,C,-3.5
172,high,2,2.0,18.0,9.6,A,14.4
173,medium,2,23.0,26.0,8.7,A,-3.4
174,high,0,4.0,3.0,3.6,A,-100.0
175,high,1,8.0,8.0,4.7,A,-19.5
176,high,2,23.0,9.0,8.6,A,-100.0
177,low,0,10.0,2.0,4.3,A,-100.0
178,,3,6.0,0.0,6.4,C,-100.0
179,high,3,18.0,10.0,1.2,A,-100.0
180,high,0,13.0,14.0,8.1,B,-13.8
181,medium,0,6.0,12.0,1.3,A,-6.6
182,none,0,1.0,3.0,2.1,A,-16.5
183,low,1,8.0,4.0,9.0,C,-100.0
184,high,0,14.0,22.0,4.3,C,-0.7
185,high,0,6.0,0.0,8.3,A,-100.0
186,high,3,2.0,6.0,1.8,A,-14.8
187,none,3,9.0,8.0,6.4,A,-18.2
188,medium,3,6.0,5.0,6.7,C,-18.9
189,none,4,13.0,3.0,7.3,A,-100.0
190,high,0,14.0,13.0,3.0,A,-100.0
191,medium,1,3.0,8.0,2.6,A,-9.2
192,high,4,5.0,44.0,4.3,A,15.0
193,medium,3,10.0,2.0,8.9,A,-100.0
194,none,1,10.0,1.0,1.5,C,-100.0
195,none,2,14.0,15.0,5.8,A,-12.4
196,high,3,22.0,6.0,8.9,B,-100.0
197,medium,1,3.0,11.0,9.7,C,0.7
198,medium,3,11.0,8.0,9.8,D,-19.7
199,none,3,4.0,3.0,7.5,B,-19.4
200,none,1,17.0,1.0,9.9,C,-100.0
201,,0,17.0,16.0,3.0,A,-16.8
202,none,2,6.0,17.0,2.5,D,4.1
203,high,0,19.0,24.0,9.8,A,-2.5
204,low,1,12.0,2.0,5.8,A,-100.0
205,none,3,12.0,4.0,9.6,A,-100.0
206,medium,1,2.0,6.0,4.7,A,-10.5
207,none,3,2.0,36.0,6.8,A,15.0
208,low,1,10.0,5.0,9.9,A,-100.0
209,low,1,16.0,3.0,1.9,C,-100.0
210,high,0,25.0,3.0,9.6,C,-100.0
211,low,0,2.0,12.0,9.7,C,5.0
212,none,0,5.0,3.0,8.1,B,-100.0
213,high,0,1.0,6.0,9.4,A,-9.0
214,low,3,14.0,1.0,8.3,B,-100.0
215,high,1,8.0,5.0,9.5,A,-100.0
216,medium,1,18.0,4.0,3.7,B,-100.0
217,none,3,16.0,18.0,8.2,A,-8.5
218,medium,1,17.0,4.0,2.0,C,-100.0
219,high,3,3.0,15.0,8.6,A,5.7
220,none,1,13.0,9.0,9.3,A,-100.0
221,low,2,1.0,3.0,5.8,C,-14.3
222,low,1,5.0,1.0,4.7,A,-100.0
223,low,2,5.0,2.0,9.2,A,-100.0
224,high,2,20.0,15.0,5.4,A,-100.0
225,low,1,6.0,3.0,9.2,A,-100.0
226,medium,3,3.0,10.0,9.2,A,-1.8
227,medium,1,6.0,4.0,3.6,A,-100.0
228,high,0,2.0,1.0,2.9,A,-100.0
229,high,1,6.0,5.0,9.3,B,-20.0
230,low,0,16.0,9.0,4.4,D,-100.0
231,none,4,16.0,17.0,9.3,A,-10.2
232,low,2,2.0,16.0,9.5,A,13.1
233,high,0,,0.0,7.0,C,
234,high,2,11.0,23.0,2.8,A,5.7
235,high,1,8.0,16.0,1.9,B,-4.1
236,low,1,23.0,7.0,3.2,A,-100.0
237,high,2,19.0,5.0,9.4,A,-100.0
238,high,2,12.0,11.0,2.4,A,-100.0
239,high,2,19.0,35.0,1.7,B,15.0
240,medium,2,4.0,3.0,2.4,A,-100.0
241,none,2,7.0,28.0,2.9,A,15.0
242,high,1,13.0,23.0,5.7,C,3.8
243,low,3,4.0,5.0,6.5,A,-15.1
244,low,4,6.0,15.0,7.7,A,2.9
245,high,0,12.0,7.0,1.5,A,-100.0
246,low,2,,3.0,1.9,C,
247,high,0,3.0,6.0,9.4,A,-12.5
248,high,1,9.0,48.0,5.0,C,15.0
249,low,2,12.0,6.0,2.0,A,-100.0
250,none,0,18.0,9.0,8.4,B,-100.0
251,low,1,11.0,7.0,8.5,A,-100.0
252,medium,2,11.0,1.0,7.8,A,-100.0
253,low,0,8.0,17.0,9.2,A,4.8
254,high,1,18.0,0.0,5.9,C,-100.0
255,high,3,5.0,7.0,3.8,A,-17.0
256,low,1,6.0,7.0,3.9,C,-15.5
257,high,2,2.0,4.0,9.7,C,-15.0
258,high,0,4.0,13.0,3.3,A,-2.6
259,low,4,,6.0,3.4,C,
260,high,2,14.0,20.0,6.2,C,-4.1
261,high,0,9.0,9.0,7.2,A,-17.8
262,medium,3,38.0,17.0,2.5,A,-100.0
263,high,2,7.0,5.0,9.7,A,-100.0
264,high,2,9.0,7.0,4.3,C,-100.0
265,high,2,11.0,1.0,8.7,A,-100.0
266,medium,1,12.0,7.0,9.6,A,-100.0
267,low,3,14.0,11.0,9.8,A,-18.3
268,medium,2,35.0,32.0,9.8,A,-11.3
269,high,1,9.0,5.0,3.2,C,-100.0
270,medium,1,6.0,7.0,1.2,A,-17.2
271,medium,0,1.0,36.0,3.6,A,15.0
272,low,1,7.0,8.0,5.6,A,-14.3
273,none,2,12.0,5.0,9.3,A,-100.0
274,high,1,10.0,2.0,3.6,D,-100.0
275,low,0,21.0,4.0,8.7,C,-100.0
276,low,0,7.0,1.0,8.1,A,-100.0
277,medium,3,8.0,14.0,9.5,A,-2.0
278,high,0,11.0,1.0,8.6,A,-100.0
279,high,0,4.0,5.0,5.0,A,-18.5
280,none,1,11.0,12.0,8.8,B,-11.9
281,medium,0,5.0,8.0,8.3,C,-9.7
282,medium,0,5.0,25.0,5.7,A,15.0
283,medium,3,1.0,14.0,2.2,A,6.5
284,high,1,7.0,7.0,8.2,A,-18.1
285,high,1,27.0,14.0,9.3,B,-100.0
286,low,1,6.0,8.0,1.1,A,-14.8
287,high,2,9.0,10.0,8.4,A,-15.3
288,none,0,25.0,22.0,4.1,A,-17.6
289,medium,1,6.0,12.0,9.5,A,-2.5
290,medium,0,8.0,1.0,8.7,A,-100.0
291,none,1,11.0,2.0,1.5,A,-100.0
292,high,0,27.0,30.0,7.4,A,-5.1
293,medium,3,7.0,11.0,2.6,C,-10.1
294,none,1,13.0,12.0,1.7,A,-18.9
295,high,3,22.0,7.0,1.3,B,-100.0
296,none,0,2.0,9.0,5.0,D,-4.2
297,medium,6,10.0,15.0,2.0,A,-7.5
298,high,1,9.0,3.0,9.1,A,-100.0
299,low,1,7.0,4.0,8.8,A,-100.0
300,high,3,10.0,10.0,8.2,A,-17.2
301,high,2,19.0,18.0,2.8,A,-18.8
302,medium,1,9.0,4.0,2.7,A,-100.0
303,none,0,10.0,4.0,3.5,A,-100.0
304,medium,1,2.0,1.0,7.9,A,-19.4
305,high,2,15.0,1.0,5.6,A,-100.0
306,low,0,6.0,10.0,,D,
307,high,4,24.0,16.0,9.6,A,-100.0
308,high,2,5.0,6.0,3.5,C,-19.1
309,high,2,12.0,14.0,9.4,B,-11.6
310,medium,2,5.0,9.0,9.4,D,-7.2
311,medium,1,21.0,1.0,3.5,A,-100.0
312,high,1,15.0,18.0,4.4,C,-10.9
313,high,0,10.0,3.0,4.7,A,-100.0
314,low,1,7.0,12.0,6.2,C,-5.6
315,high,3,17.0,2.0,9.9,A,-100.0
316,high,3,8.0,33.0,2.2,A,15.0
317,medium,2,8.0,9.0,1.7,A,-16.4
318,high,1,4.0,6.0,9.4,A,-14.3
319,high,0,14.0,9.0,2.9,A,-100.0
320,medium,4,5.0,5.0,5.2,A,-17.9
321,medium,4,4.0,39.0,9.9,C,15.0
322,high,3,4.0,1.0,8.1,A,-100.0
323,none,3,8.0,10.0,8.9,C,-11.0
324,none,4,22.0,18.0,9.7,C,-18.4
325,low,0,8.0,3.0,9.3,A,-100.0
326,low,1,7.0,19.0,8.0,C,10.0
327,low,3,27.0,16.0,8.7,A,-100.0
328,high,2,7.0,6.0,2.6,C,-100.0
329,,1,2.0,29.0,8.5,A,15.0
330,low,1,2.0,13.0,3.2,A,3.8
331,high,0,27.0,2.0,3.3,A,-100.0
332,none,1,16.0,20.0,1.8,A,-7.3
333,high,1,21.0,4.0,2.0,A,-100.0
334,medium,0,8.0,15.0,8.2,D,-0.3
335,high,2,10.0,5.0,3.1,A,-100.0
336,low,1,8.0,23.0,5.1,A,15.0
337,high,1,14.0,2.0,6.3,A,-100.0
338,high,0,5.0,8.0,3.1,A,-14.9
339,high,1,11.0,14.0,8.3,C,-10.3
340,low,2,8.0,13.0,9.5,B,-3.7
341,medium,1,4.0,13.0,6.9,A,1.8
342,high,2,6.0,8.0,1.5,A,-17.7
343,high,0,12.0,1.0,7.0,B,-100.0
344,high,2,12.0,16.0,9.2,A,-7.5
345,medium,1,11.0,8.0,10.0,A,-19.4
346,high,3,14.0,1.0,8.3,A,-100.0
347,high,4,1.0,10.0,5.9,C,-2.7
348,high,0,2.0,22.0,9.0,B,15.0
349,low,0,24.0,3.0,4.4,C,-100.0
350,none,2,17.0,3.0,8.2,A,-100.0
351,medium,2,3.0,2.0,8.8,C,-18.7
352,none,1,19.0,15.0,9.8,A,-19.1
353,none,4,13.0,10.0,1.8,A,-100.0
354,high,2,9.0,9.0,2.8,B,-100.0
355,high,3,10.0,16.0,2.5,A,-7.5
356,medium,3,6.0,8.0,7.1,A,-12.3
357,low,1,12.0,3.0,7.2,C,-100.0
358,medium,0,7.0,33.0,5.5,C,15.0
359,none,0,4.0,15.0,9.7,C,7.2
360,low,0,10.0,25.0,6.7,D,15.0
361,medium,1,9.0,8.0,6.5,A,-17.7
362,low,3,6.0,22.0,1.2,C,14.5
363,high,1,4.0,13.0,9.9,A,0.6
364,low,2,2.0,4.0,9.7,A,-12.0
365,none,2,15.0,2.0,9.9,A,-100.0
366,medium,1,4.0,25.0,8.8,A,15.0
367,medium,2,4.0,4.0,8.0,C,-16.7
368,low,0,2.0,1.0,8.0,C,-18.9
369,low,2,39.0,15.0,9.3,A,-100.0
370,medium,2,2.0,3.0,4.3,A,-17.2
371,low,3,4.0,41.0,2.7,D,15.0
372,none,1,1.0,1.0,9.2,C,-17.3
373,none,1,5.0,7.0,7.8,B,-12.4
374,medium,2,6.0,37.0,2.7,D,15.0
375,medium,2,10.0,2.0,9.4,A,-100.0
376,medium,1,2.0,15.0,4.1,A,8.1
377,low,3,11.0,3.0,4.4,C,-100.0
378,high,1,14.0,22.0,9.3,A,1.7
379,low,0,16.0,13.0,3.4,A,-100.0
380,low,1,6.0,1.0,8.8,C,-100.0
381,high,2,2.0,15.0,9.7,A,8.1
382,none,1,5.0,2.0,8.7,A,-100.0
383,medium,2,21.0,29.0,4.3,B,4.2
384,none,1,6.0,3.0,3.4,A,-100.0
385,high,0,1.0,32.0,1.6,A,15.0
386,none,1,8.0,17.0,2.7,C,0.8
387,,1,2.0,29.0,1.0,A,15.0
388,high,1,26.0,6.0,6.0,B,-100.0
389,low,4,13.0,30.0,2.7,B,15.0
390,medium,3,8.0,1.0,9.7,A,-100.0
391,high,4,8.0,50.0,10.0,A,15.0
392,medium,2,20.0,29.0,1.9,C,4.8
393,low,1,23.0,20.0,6.2,A,-16.8
394,high,1,8.0,7.0,1.5,B,-100.0
395,low,2,15.0,50.0,2.0,B,15.0
396,medium,0,5.0,8.0,8.7,A,-9.5
397,high,1,9.0,7.0,8.3,A,-100.0
398,none,0,5.0,15.0,1.2,A,1.2
399,high,1,3.0,5.0,9.6,C,-14.6
400,high,0,2.0,17.0,9.1,A,12.2
401,medium,2,7.0,2.0,9.5,A,-100.0
402,low,1,6.0,16.0,2.0,A,2.5
403,high,3,11.0,8.0,8.4,A,-100.0
404,high,1,7.0,18.0,1.8,C,1.8
405,high,2,11.0,6.0,8.0,A,-100.0
406,,2,20.0,17.0,8.4,C,-17.4
407,high,2,2.0,6.0,7.8,C,-11.7
408,high,2,,0.0,3.4,C,
409,high,3,12.0,0.0,9.4,D,-100.0
410,low,2,20.0,2.0,9.2,C,-100.0
411,medium,0,6.0,10.0,8.1,C,-7.3
412,none,3,7.0,11.0,7.7,C,-7.7
413,medium,2,3.0,34.0,5.3,A,15.0
414,medium,1,14.0,2.0,9.2,B,
415,medium,0,6.0,0.0,2.1,A,-100.0
416,medium,3,16.0,25.0,2.9,A,3.7
417,none,0,20.0,10.0,8.6,A,-100.0
418,none,1,8.0,2.0,9.1,C,-100.0
419,medium,2,8.0,0.0,3.8,A,-100.0
420,medium,1,11.0,25.0,8.8,B,15.0
421,medium,1,13.0,9.0,10.0,C,-100.0
422,high,0,3.0,9.0,9.7,A,-6.0
423,medium,4,19.0,10.0,8.2,A,-100.0
424,high,0,16.0,50.0,2.3,B,15.0
425,high,1,29.0,13.0,5.3,A,-100.0
426,low,3,3.0,1.0,2.5,B,-100.0
427,low,2,7.0,3.0,2.0,A,-100.0
428,low,0,3.0,32.0,9.3,A,15.0
429,high,2,7.0,5.0,1.6,A,-100.0
430,high,0,17.0,20.0,8.2,A,-8.2
431,low,0,8.0,3.0,1.1,D,-100.0
432,low,1,28.0,8.0,7.2,A,-100.0
433,high,1,19.0,6.0,6.4,D,-100.0
434,high,5,13.0,7.0,9.4,A,-100.0
435,medium,1,10.0,5.0,2.5,A,-100.0
436,low,3,9.0,35.0,8.7,D,15.0
437,low,2,9.0,5.0,8.6,C,-100.0
438,high,1,8.0,4.0,9.3,D,-100.0
439,none,1,16.0,8.0,1.6,A,-100.0
440,high,2,7.0,36.0,5.4,B,15.0
441,low,2,6.0,50.0,5.4,C,15.0
442,medium,1,9.0,13.0,9.7,A,-5.6
443,low,1,5.0,13.0,9.3,B,1.6
444,low,1,10.0,11.0,8.6,A,-11.7
445,high,0,14.0,8.0,5.9,A,-100.0
446,medium,1,5.0,30.0,2.7,A,15.0
447,medium,2,5.0,37.0,4.1,A,15.0
448,low,1,8.0,10.0,7.8,C,-10.7
449,none,1,11.0,17.0,8.6,A,-1.5
450,high,1,3.0,5.0,8.8,D,-15.0
451,medium,2,4.0,7.0,4.2,D,-12.3
452,low,1,1.0,1.0,5.0,A,-18.8
453,none,0,2.0,9.0,3.9,B,-4.8
454,medium,1,2.0,13.0,9.9,B,6.7
455,medium,0,10.0,8.0,8.7,D,-18.2
456,high,3,32.0,2.0,9.3,A,-100.0
457,none,2,3.0,29.0,6.2,A,15.0
458,low,1,12.0,2.0,8.4,C,-100.0
459,low,0,8.0,21.0,8.8,A,13.0
460,high,1,12.0,22.0,3.4,A,2.3
461,none,3,15.0,11.0,8.4,A,-100.0
462,medium,2,7.0,8.0,9.4,B,-12.9
463,low,4,4.0,1.0,7.1,A,-100.0
464,medium,1,8.0,1.0,3.9,A,-100.0
465,high,4,29.0,9.0,9.0,A,-100.0
466,high,0,5.0,33.0,1.9,A,15.0
467,high,0,8.0,23.0,4.6,A,12.1
468,high,1,8.0,6.0,1.8,A,-100.0
469,low,1,12.0,23.0,2.3,A,6.8
470,high,3,8.0,5.0,9.6,A,-100.0
471,medium,2,4.0,21.0,2.8,A,15.0
472,medium,2,2.0,6.0,1.6,A,-12.2
473,none,2,9.0,15.0,8.6,A,-2.3
474,low,1,7.0,19.0,8.2,C,10.1
475,high,3,5.0,4.0,8.9,A,-100.0
476,high,3,8.0,4.0,8.7,A,-100.0
477,low,3,14.0,3.0,5.8,A,-100.0
478,low,0,10.0,0.0,7.3,A,-100.0
479,low,1,15.0,10.0,8.8,A,-100.0
480,low,2,9.0,4.0,3.6,A,-100.0
481,medium,2,6.0,1.0,9.0,A,-100.0
482,medium,1,26.0,7.0,6.3,C,-100.0
483,medium,0,2.0,14.0,8.5,C,8.2
484,high,0,9.0,9.0,2.8,A,-20.0
485,high,1,10.0,2.0,4.5,A,-100.0
486,medium,0,18.0,6.0,9.0,C,-100.0
487,medium,1,2.0,17.0,8.1,A,14.2
488,high,1,7.0,4.0,3.9,A,-100.0
489,high,0,10.0,6.0,3.2,A,-100.0
490,none,0,18.0,9.0,6.8,A,-100.0
491,high,1,22.0,17.0,9.9,C,-100.0
492,medium,0,1.0,7.0,9.8,A,-4.1
493,high,1,21.0,1.0,5.1,A,-100.0
494,low,1,14.0,1.0,10.0,A,-100.0
495,low,1,11.0,24.0,1.3,A,10.2
496,medium,4,7.0,2.0,8.8,A,-100.0
497,none,4,4.0,14.0,8.0,A,3.9
498,low,2,26.0,11.0,7.4,C,-100.0
499,low,3,6.0,13.0,7.5,B,-1.3
500,low,2,8.0,0.0,6.1,A,-100.0
501,high,0,8.0,5.0,6.3,D,-100.0
502,low,0,11.0,16.0,5.4,A,-4.5
503,high,1,1.0,4.0,9.4,A,-13.3
504,medium,1,8.0,13.0,4.2,B,-6.6
505,none,1,15.0,23.0,4.9,D,2.3
506,medium,2,6.0,7.0,6.5,A,-14.6
507,medium,0,17.0,2.0,7.4,C,-100.0
508,low,3,6.0,35.0,6.8,A,15.0
509,high,0,3.0,15.0,5.8,A,4.6
510,none,1,3.0,6.0,6.5,A,-11.6
511,none,2,4.0,50.0,5.3,A,15.0
512,medium,1,23.0,24.0,7.2,A,-8.3
513,low,1,1.0,8.0,4.9,A,-4.1
514,low,2,6.0,50.0,2.0,A,15.0
515,low,2,1.0,10.0,2.7,A,-1.1
516,,4,,17.0,2.4,C,
517,medium,1,13.0,14.0,6.9,A,-11.9
518,high,1,2.0,15.0,8.5,A,7.6
519,none,0,3.0,2.0,7.6,A,-19.4
520,high,3,8.0,4.0,3.2,A,-100.0
521,high,1,11.0,17.0,9.3,A,-3.5
522,none,1,4.0,1.0,6.5,A,-100.0
523,high,4,19.0,9.0,5.6,A,-100.0
524,low,0,36.0,11.0,6.4,A,-100.0
525,low,0,6.0,5.0,9.8,A,-16.6
526,,3,6.0,14.0,9.1,C,1.0
527,medium,1,2.0,26.0,10.0,A,15.0
528,high,1,7.0,24.0,9.8,A,15.0
529,medium,3,19.0,31.0,9.5,C,14.4
530,medium,3,13.0,2.0,2.8,A,-100.0
531,low,1,15.0,0.0,8.8,A,-100.0
532,low,2,20.0,3.0,1.0,A,-100.0
533,high,0,23.0,14.0,7.3,A,-100.0
534,low,1,7.0,3.0,2.0,A,-100.0
535,low,0,5.0,3.0,9.3,A,-19.3
536,medium,0,19.0,17.0,7.3,C,-15.8
537,low,3,9.0,5.0,6.5,A,-100.0
538,high,1,9.0,6.0,2.7,A,-100.0
539,high,0,23.0,6.0,8.2,C,-100.0
540,medium,3,11.0,1.0,4.2,A,-100.0
541,medium,2,16.0,10.0,2.1,A,-100.0
542,low,2,13.0,2.0,5.6,A,-100.0
543,high,1,31.0,15.0,8.0,A,-100.0
544,medium,3,6.0,14.0,7.5,B,0.5
545,medium,0,9.0,0.0,1.6,A,-100.0
546,high,0,15.0,6.0,6.9,A,-100.0
547,low,1,14.0,4.0,5.5,A,-100.0
548,none,1,12.0,13.0,1.8,C,-15.0
549,low,1,5.0,50.0,3.7,A,15.0
550,low,0,8.0,0.0,7.1,A,-100.0
551,none,2,27.0,5.0,1.8,A,-100.0
552,medium,3,4.0,1.0,8.5,A,-100.0
553,medium,1,9.0,22.0,8.6,A,12.8
554,low,3,7.0,32.0,9.8,A,15.0
555,medium,3,9.0,32.0,9.9,A,15.0
556,low,2,22.0,12.0,1.0,C,-100.0
557,high,0,2.0,10.0,9.6,A,-2.2
