Employee_ID,Supervisor_Complaints,Peer_Complaints,Years_Experience,Training_Hours,Customer_Satisfaction,Department,Salary_Increment_%
290,low,3,7.0,5.0,4.8,A,-100.0
291,medium,2,10.0,29.0,3.6,C,-100.0
292,none,3,8.0,1.0,5.0,A,-100.0
293,low,2,9.0,9.0,3.2,C,-100.0
294,high,1,7.0,29.0,3.3,C,-100.0
295,high,3,37.0,27.0,7.4,C,-100.0
296,medium,2,4.0,10.0,3.5,A,-100.0
297,none,0,8.0,5.0,9.5,A,2.2
298,low,1,15.0,18.0,2.6,A,-100.0
299,none,1,6.0,6.0,8.3,D,-3.4
300,,0,12.0,14.0,8.8,B,-8.6
301,low,0,16.0,17.0,8.6,A,-16.1
302,low,4,17.0,4.0,8.5,A,-100.0
303,none,2,16.0,11.0,4.5,A,-100.0
304,high,0,8.0,2.0,9.0,A,-3.0
305,high,1,5.0,1.0,,D,
306,low,1,3.0,9.0,2.7,C,-100.0
307,low,3,4.0,20.0,2.9,C,-100.0
308,medium,0,9.0,0.0,4.7,A,-100.0
309,medium,2,23.0,46.0,8.4,A,-100.0
310,high,2,3.0,9.0,9.3,A,2.5
311,medium,2,2.0,2.0,9.2,B,6.2
312,low,0,13.0,6.0,7.9,A,-14.8
313,high,1,9.0,14.0,5.4,C,-100.0
314,medium,1,10.0,9.0,7.8,B,-12.9
315,low,1,10.0,4.0,8.1,A,-10.9
316,medium,1,15.0,2.0,7.4,A,-100.0
317,low,1,3.0,12.0,9.1,A,6.9
318,high,4,5.0,7.0,7.3,A,-17.1
319,medium,3,10.0,12.0,9.6,A,-8.0
320,medium,3,5.0,3.0,9.5,A,0.1
321,medium,2,10.0,17.0,7.5,A,-17.0
322,medium,2,15.0,1.0,8.9,A,-18.2
323,medium,0,13.0,15.0,9.6,A,-5.7
324,medium,3,4.0,16.0,9.3,A,0.9
325,none,0,6.0,1.0,2.3,A,-100.0
326,none,1,18.0,16.0,8.9,A,-100.0
327,medium,0,21.0,8.0,9.6,A,-19.8
328,high,0,9.0,3.0,4.9,A,-100.0
329,medium,2,1.0,3.0,6.3,A,-8.0
330,high,3,4.0,37.0,9.2,A,-2.1
331,medium,2,14.0,0.0,8.5,A,-18.6
332,low,2,18.0,4.0,2.6,C,-100.0
333,high,2,12.0,3.0,3.6,C,-100.0
334,high,1,16.0,11.0,1.7,C,-100.0
335,medium,1,5.0,5.0,9.2,D,3.5
336,low,1,14.0,19.0,9.7,A,-9.0
337,low,2,14.0,13.0,9.5,B,-12.6
338,low,0,7.0,3.0,7.7,D,-5.4
339,none,3,17.0,3.0,6.9,B,-100.0
340,low,0,5.0,4.0,9.8,B,9.7
341,none,1,6.0,2.0,8.6,A,-1.8
342,low,2,12.0,31.0,9.6,A,-8.4
343,medium,3,3.0,28.0,8.1,C,-3.8
344,medium,4,2.0,18.0,8.6,C,-1.9
345,none,2,2.0,18.0,2.9,C,-100.0
346,high,2,12.0,5.0,1.4,B,-100.0
347,low,0,3.0,4.0,2.6,A,-100.0
348,none,1,6.0,5.0,9.5,A,3.2
349,medium,1,17.0,20.0,2.3,A,-100.0
350,low,2,3.0,13.0,3.9,A,-100.0
351,medium,1,25.0,4.0,5.2,C,-100.0
352,medium,0,11.0,14.0,9.0,B,-5.5
353,low,1,23.0,3.0,6.0,A,-100.0
354,high,5,5.0,14.0,2.9,C,-100.0
355,medium,2,12.0,8.0,6.3,C,-100.0
356,none,3,10.0,1.0,1.5,A,-100.0
357,high,2,12.0,2.0,8.3,A,-18.9
358,medium,2,13.0,5.0,6.5,C,-100.0
359,medium,1,7.0,43.0,9.9,C,4.2
360,low,1,17.0,5.0,2.2,A,-100.0
361,high,1,11.0,50.0,9.2,A,-9.2
362,high,0,1.0,13.0,4.2,C,-17.1
363,high,3,5.0,6.0,7.0,A,-16.2
364,low,0,29.0,30.0,7.0,C,-100.0
365,none,2,8.0,11.0,5.6,A,-100.0
366,low,0,25.0,36.0,8.4,A,-100.0
367,medium,0,5.0,8.0,8.8,D,3.8
368,high,2,2.0,11.0,9.4,A,4.8
369,high,1,4.0,4.0,1.1,B,-100.0
370,low,2,9.0,11.0,3.9,A,-100.0
371,high,2,18.0,2.0,3.8,D,-100.0
372,none,3,4.0,4.0,3.7,C,-100.0
373,medium,3,2.0,24.0,1.6,A,-100.0
374,none,1,9.0,10.0,1.2,A,-100.0
375,none,0,4.0,1.0,9.8,A,10.8
376,medium,1,3.0,13.0,9.9,A,10.9
377,high,1,9.0,1.0,2.2,C,-100.0
378,medium,0,7.0,2.0,8.5,A,-1.4
379,none,1,18.0,20.0,8.9,A,-100.0
380,low,1,3.0,37.0,7.5,A,-1.7
381,high,0,20.0,3.0,2.7,C,-100.0
382,high,1,5.0,10.0,3.3,A,-100.0
383,high,0,21.0,1.0,8.0,C,-100.0
384,low,2,22.0,8.0,10.0,D,-100.0
385,low,1,5.0,7.0,8.4,A,-0.5
386,low,0,6.0,28.0,8.7,A,2.1
387,low,0,10.0,18.0,9.4,A,-1.1
388,none,1,8.0,26.0,9.1,A,-2.3
389,low,1,6.0,2.0,7.1,A,-9.5
390,high,1,16.0,11.0,3.3,A,-100.0
391,high,1,12.0,8.0,5.0,C,-100.0
392,high,1,16.0,22.0,8.7,C,-100.0
393,low,5,34.0,1.0,1.2,C,-100.0
394,high,0,15.0,29.0,2.6,A,-100.0
395,high,1,10.0,12.0,1.7,A,-100.0
396,none,1,10.0,4.0,1.1,A,-100.0
397,medium,1,4.0,6.0,6.6,A,-9.0
398,medium,1,18.0,12.0,2.1,A,-100.0
399,high,0,18.0,5.0,1.1,A,-100.0
400,high,2,21.0,2.0,9.1,A,-100.0
401,medium,3,24.0,1.0,6.5,C,-100.0
402,high,0,1.0,2.0,8.2,A,4.8
403,medium,2,9.0,10.0,9.0,A,-7.0
404,high,1,7.0,29.0,9.5,A,-0.7
405,medium,2,8.0,1.0,3.1,A,-100.0
406,high,4,3.0,9.0,9.7,B,-0.3
407,low,2,2.0,10.0,9.0,C,5.6
408,,1,17.0,25.0,9.8,B,-14.2
409,high,2,8.0,4.0,3.1,D,-100.0
410,low,3,11.0,11.0,6.3,A,-100.0
411,high,0,16.0,27.0,9.0,A,-16.8
412,medium,2,21.0,6.0,3.2,B,-100.0
413,low,1,5.0,10.0,2.9,A,-100.0
414,low,0,14.0,7.0,9.7,A,-6.6
415,high,1,7.0,12.0,1.5,D,-100.0
416,medium,6,4.0,12.0,3.9,B,-100.0
417,none,2,14.0,5.0,4.8,A,-100.0
418,low,4,1.0,0.0,8.5,A,-0.5
419,low,1,6.0,15.0,3.4,A,-100.0
420,medium,1,5.0,0.0,1.7,C,-100.0
421,low,1,12.0,20.0,8.8,A,-10.4
422,low,1,7.0,8.0,5.5,A,-19.9
423,medium,0,1.0,5.0,2.6,C,-100.0
424,low,1,4.0,4.0,1.5,A,-100.0
425,low,2,8.0,9.0,3.0,A,-100.0
426,low,3,9.0,17.0,7.2,B,-19.0
427,low,4,8.0,0.0,2.8,A,-100.0
428,high,5,8.0,25.0,3.8,A,-100.0
429,low,2,5.0,12.0,3.7,A,-100.0
430,high,1,25.0,15.0,1.7,A,-100.0
431,none,0,16.0,10.0,3.8,A,-100.0
432,low,1,4.0,2.0,1.7,C,-100.0
433,medium,3,6.0,12.0,8.4,A,-7.6
434,low,1,11.0,2.0,7.6,A,-15.4
435,high,4,5.0,3.0,9.8,A,-3.3
436,high,1,13.0,18.0,7.7,A,-100.0
437,low,1,9.0,8.0,7.1,A,-14.6
438,none,3,2.0,11.0,9.0,A,2.5
439,none,0,9.0,7.0,3.4,B,-100.0
440,high,3,18.0,4.0,8.6,A,-100.0
441,low,2,11.0,22.0,9.7,A,-6.2
442,high,4,7.0,11.0,3.4,A,-100.0
443,none,0,27.0,16.0,9.8,B,-100.0
444,none,3,15.0,0.0,3.7,A,-100.0
445,none,0,11.0,7.0,2.8,D,-100.0
446,low,4,21.0,4.0,3.0,A,-100.0
447,medium,3,5.0,16.0,8.5,A,-5.2
448,high,0,15.0,8.0,3.3,A,-100.0
449,medium,1,,1.0,8.8,C,
450,high,2,0.0,4.0,9.7,C,9.9
451,none,0,12.0,0.0,4.4,A,-100.0
452,medium,1,6.0,3.0,5.8,A,-17.0
453,medium,1,10.0,0.0,9.5,C,-3.6
454,low,0,12.0,0.0,9.1,B,-6.5
455,low,2,9.0,5.0,1.1,A,-100.0
456,high,2,4.0,4.0,7.4,A,-9.8
457,low,1,3.0,4.0,9.7,A,10.1
458,low,1,8.0,6.0,9.9,A,2.5
459,medium,1,5.0,21.0,7.8,A,-4.0
460,medium,5,21.0,9.0,5.0,C,-100.0
461,medium,1,15.0,7.0,5.5,A,-100.0
462,high,0,21.0,2.0,8.4,A,-100.0
463,low,0,2.0,7.0,8.7,A,8.9
464,high,0,7.0,10.0,8.7,A,-2.8
465,medium,1,10.0,7.0,1.9,A,-100.0
466,high,2,10.0,16.0,4.8,A,-100.0
467,medium,2,9.0,0.0,8.1,C,-12.1
468,low,1,9.0,8.0,1.3,B,-100.0
469,low,4,3.0,37.0,9.4,B,1.3
470,high,0,16.0,4.0,1.8,C,-100.0
471,high,2,6.0,7.0,1.3,A,-100.0
472,high,3,11.0,46.0,9.6,A,-12.0
473,none,0,14.0,24.0,7.2,A,-100.0
474,,2,2.0,27.0,9.7,D,9.0
475,medium,1,11.0,7.0,7.1,A,-18.5
476,high,4,5.0,4.0,2.9,A,-100.0
477,medium,1,7.0,14.0,4.1,A,-100.0
478,high,1,23.0,14.0,9.6,A,-100.0
479,high,1,16.0,6.0,7.4,B,-100.0
480,low,3,11.0,12.0,5.0,A,-100.0
481,none,1,20.0,6.0,5.8,A,-100.0
482,high,3,14.0,2.0,9.4,A,-18.8
483,low,0,2.0,5.0,6.1,B,-5.4
484,high,1,3.0,5.0,9.3,A,4.9
485,low,1,38.0,16.0,9.5,A,-100.0
486,low,1,19.0,4.0,2.8,A,-100.0
487,medium,2,14.0,19.0,4.9,A,-100.0
488,medium,3,20.0,6.0,1.8,A,-100.0
489,low,1,6.0,2.0,7.0,D,-10.0
490,medium,4,13.0,4.0,9.2,A,-18.0
491,high,1,8.0,9.0,2.1,A,-100.0
492,low,1,8.0,7.0,8.3,A,-6.3
493,high,3,6.0,0.0,2.1,A,-100.0
494,high,2,5.0,5.0,2.7,A,-100.0
495,high,1,8.0,11.0,1.1,B,-100.0
496,high,2,2.0,3.0,1.9,A,-100.0
497,medium,1,27.0,2.0,8.6,A,-100.0
498,low,4,15.0,4.0,8.1,A,-100.0
499,medium,1,7.0,2.0,4.6,B,-100.0
500,low,1,2.0,3.0,4.9,D,-14.5
501,high,2,7.0,15.0,9.8,A,-1.7
502,low,1,4.0,10.0,4.6,C,-19.6
503,none,0,20.0,29.0,8.9,A,-100.0
504,none,3,6.0,3.0,8.9,B,-5.1
505,low,2,4.0,20.0,7.0,C,-8.8
506,medium,0,15.0,4.0,7.2,C,-100.0
507,high,2,3.0,0.0,9.2,A,1.8
508,medium,0,5.0,8.0,8.6,A,2.7
509,none,2,3.0,40.0,7.6,A,-4.2
510,high,1,4.0,50.0,6.1,A,-14.0
511,low,1,8.0,1.0,5.8,A,-100.0
512,high,2,16.0,32.0,3.0,A,-100.0
513,low,0,7.0,0.0,8.2,A,-2.7
514,high,1,11.0,10.0,9.3,A,-9.0
515,medium,0,21.0,5.0,4.7,A,-100.0
516,high,2,6.0,12.0,9.1,A,-3.9
517,low,2,15.0,22.0,4.5,D,-100.0
518,low,4,3.0,7.0,6.8,B,-13.3
519,low,0,6.0,10.0,2.8,A,-100.0
520,low,2,19.0,2.0,9.4,A,-100.0
521,medium,3,8.0,18.0,2.7,A,-100.0
522,high,2,9.0,1.0,5.8,A,-100.0
523,high,0,18.0,6.0,8.7,A,-100.0
524,high,4,16.0,21.0,2.1,D,-100.0
525,medium,0,20.0,12.0,6.9,B,-100.0
526,high,2,3.0,45.0,10.0,A,6.7
527,high,1,5.0,17.0,5.1,A,-100.0
528,low,1,7.0,0.0,9.9,A,4.2
529,high,4,13.0,5.0,9.2,D,-100.0
530,medium,0,12.0,44.0,2.8,C,-100.0
531,medium,1,3.0,5.0,5.0,D,-16.1
532,medium,0,9.0,21.0,2.8,A,-100.0
533,high,1,3.0,18.0,1.6,C,-100.0
534,high,3,2.0,30.0,3.3,A,-100.0
535,low,3,6.0,4.0,2.9,A,-100.0
536,low,1,9.0,4.0,6.0,A,-100.0
537,high,1,6.0,2.0,9.4,A,0.2
538,low,0,14.0,12.0,9.7,A,-6.5
539,medium,1,4.0,19.0,8.7,C,2.6
540,medium,3,8.0,5.0,1.9,C,-100.0
541,high,2,1.0,11.0,2.8,A,-100.0
542,medium,1,34.0,21.0,8.1,A,-100.0
543,low,1,3.0,6.0,8.1,C,
544,medium,0,4.0,4.0,9.1,A,7.2
545,low,2,22.0,4.0,3.6,C,-100.0
546,low,1,2.0,2.0,5.5,C,-11.3
547,low,2,5.0,11.0,8.6,A,-1.9
548,medium,0,9.0,0.0,1.2,A,-100.0
549,high,0,6.0,36.0,6.8,D,-11.3
550,low,3,26.0,14.0,1.7,A,-100.0
551,medium,1,1.0,1.0,5.3,C,-11.0
552,none,0,7.0,8.0,9.9,B,6.2
553,low,0,13.0,6.0,7.5,A,-17.0
554,medium,3,7.0,13.0,9.2,A,-4.9
