Employee_ID,Supervisor_Complaints,Peer_Complaints,Years_Experience,Training_Hours,Customer_Satisfaction,Department,Salary_Increment_%
67,medium,1,23.0,12.0,9.0,B,8.9
68,low,3,13.0,10.0,3.5,C,-100.0
69,medium,2,14.0,3.0,4.4,C,-18.1
70,none,1,12.0,10.0,3.3,A,-100.0
71,medium,4,7.0,3.0,2.7,A,-100.0
72,high,2,4.0,12.0,8.7,C,4.1
73,low,1,12.0,1.0,8.5,A,7.5
74,high,2,5.0,49.0,7.5,B,-2.3
75,high,2,8.0,26.0,8.0,A,-0.1
76,low,1,7.0,6.0,6.8,B,-1.3
77,low,2,3.0,22.0,2.7,C,-100.0
78,high,0,3.0,21.0,2.2,A,-100.0
79,low,0,7.0,13.0,8.8,A,12.3
80,medium,0,6.0,3.0,9.3,A,14.7
81,high,2,9.0,3.0,1.1,A,-100.0
82,none,1,3.0,9.0,5.6,A,-8.0
83,low,3,8.0,26.0,3.3,A,-100.0
84,high,2,14.0,8.0,8.0,C,-0.8
85,medium,2,17.0,0.0,3.8,A,-100.0
86,medium,0,22.0,5.0,2.9,A,-100.0
87,high,0,10.0,6.0,1.7,A,-100.0
88,medium,1,20.0,6.0,3.6,C,-100.0
89,medium,1,10.0,39.0,7.0,C,-0.5
90,high,1,1.0,16.0,9.2,D,9.6
91,low,3,10.0,3.0,6.3,A,-9.3
92,high,3,2.0,24.0,8.6,A,1.3
93,low,1,37.0,12.0,8.6,A,5.7
94,medium,2,19.0,22.0,8.4,A,3.6
95,low,3,11.0,2.0,8.4,C,2.1
96,medium,3,20.0,16.0,8.8,A,3.1
97,medium,2,1.0,8.0,2.2,A,-100.0
98,,2,19.0,1.0,9.4,A,8.7
99,high,1,4.0,34.0,8.9,A,7.9
100,low,2,28.0,15.0,9.4,A,8.5
101,high,1,8.0,1.0,9.0,A,7.7
102,none,2,25.0,1.0,8.3,C,2.0
103,high,1,12.0,21.0,1.1,A,-100.0
104,high,2,2.0,10.0,7.9,B,-0.2
105,none,0,10.0,15.0,9.3,A,14.2
106,medium,2,1.0,6.0,8.3,A,4.7
107,low,2,2.0,7.0,2.1,A,-100.0
108,low,1,19.0,23.0,1.0,A,-100.0
109,low,4,7.0,5.0,2.1,C,-100.0
110,high,1,9.0,12.0,9.8,A,12.1
111,none,1,33.0,2.0,2.4,A,-100.0
112,low,0,19.0,8.0,6.5,C,-1.6
113,high,3,,1.0,9.7,C,
114,high,3,10.0,3.0,8.2,A,-1.9
115,none,1,4.0,22.0,4.8,A,-12.4
116,high,0,6.0,18.0,9.6,A,13.9
117,low,2,20.0,5.0,7.9,A,1.0
118,medium,2,6.0,4.0,3.9,A,-100.0
119,low,2,13.0,27.0,8.0,A,2.4
120,medium,1,0.0,50.0,1.2,A,-100.0
121,low,1,8.0,7.0,4.4,A,-14.6
122,none,5,2.0,1.0,4.9,A,-100.0
123,high,1,,50.0,6.8,C,
124,none,3,22.0,19.0,9.2,A,5.0
125,medium,3,1.0,11.0,8.2,A,1.7
126,medium,1,8.0,11.0,9.7,A,14.3
127,low,0,1.0,3.0,9.8,C,15.0
128,high,1,1.0,29.0,3.0,A,-100.0
129,medium,4,9.0,4.0,4.4,A,-100.0
130,none,2,3.0,3.0,9.8,A,12.5
131,high,1,7.0,26.0,8.4,C,4.7
132,medium,1,1.0,11.0,5.7,C,-7.0
133,low,1,8.0,0.0,8.5,C,7.9
134,low,0,7.0,13.0,3.8,B,-15.2
135,low,0,14.0,2.0,1.1,C,-100.0
136,low,2,6.0,5.0,8.4,A,5.1
137,low,3,7.0,1.0,4.8,A,-17.3
138,low,1,10.0,2.0,9.3,A,12.1
139,medium,1,11.0,15.0,8.7,C,8.5
140,high,2,15.0,19.0,2.5,B,-100.0
141,low,1,15.0,15.0,9.4,A,12.3
142,high,3,12.0,12.0,7.4,A,-6.4
143,low,0,13.0,1.0,4.5,A,-12.1
144,high,1,4.0,28.0,10.0,A,13.9
145,low,0,4.0,1.0,2.2,C,-100.0
146,medium,0,19.0,7.0,2.3,C,-100.0
147,medium,3,5.0,9.0,3.7,A,-100.0
148,none,0,16.0,5.0,2.7,A,-100.0
149,high,2,4.0,20.0,8.6,A,3.6
150,high,3,14.0,19.0,6.9,A,-9.3
151,high,1,2.0,15.0,2.1,A,-100.0
152,high,0,11.0,8.0,9.6,B,13.3
153,none,3,5.0,12.0,1.1,A,-100.0
154,high,2,9.0,33.0,1.7,C,-100.0
155,high,0,5.0,8.0,5.4,A,-9.2
156,none,1,8.0,26.0,8.6,A,8.1
157,high,2,3.0,15.0,3.8,B,-100.0
158,high,1,1.0,2.0,8.5,A,5.6
159,high,2,9.0,34.0,1.9,A,-100.0
160,high,0,10.0,19.0,7.5,A,1.9
161,none,2,14.0,20.0,8.4,A,3.9
162,none,1,14.0,7.0,5.9,A,-7.5
163,low,1,16.0,22.0,4.1,A,-16.9
164,medium,3,16.0,15.0,6.7,A,-8.0
165,high,2,5.0,3.0,3.8,A,-100.0
166,low,0,4.0,3.0,9.0,C,13.6
167,high,1,8.0,21.0,9.4,A,10.1
168,low,3,3.0,7.0,1.2,A,-100.0
169,high,0,15.0,23.0,1.2,A,-100.0
170,low,1,4.0,1.0,8.7,D,9.4
171,high,1,7.0,14.0,4.6,A,-16.3
172,low,2,6.0,9.0,2.9,A,-100.0
173,medium,0,10.0,12.0,9.8,A,15.0
174,none,3,4.0,13.0,8.8,C,4.5
175,medium,1,4.0,39.0,9.5,A,13.8
176,low,1,19.0,7.0,6.6,A,-3.6
177,medium,1,6.0,26.0,7.5,A,2.5
178,high,1,13.0,11.0,3.7,A,-100.0
179,low,2,14.0,37.0,3.4,A,-100.0
180,high,2,5.0,5.0,4.2,C,-100.0
181,low,3,14.0,26.0,3.5,A,-100.0
182,high,3,3.0,6.0,3.8,B,-100.0
183,high,1,5.0,6.0,7.5,A,-0.2
184,low,3,14.0,21.0,8.7,B,3.6
185,low,1,8.0,21.0,8.1,C,5.9
186,medium,2,27.0,28.0,3.4,A,-100.0
187,high,0,5.0,25.0,4.6,A,-13.5
188,low,1,5.0,4.0,7.6,A,3.3
189,none,2,12.0,9.0,4.4,D,-18.0
190,high,3,21.0,8.0,6.9,A,-10.1
191,high,2,6.0,3.0,4.8,A,-17.7
192,low,1,6.0,4.0,9.1,A,11.5
193,low,0,10.0,11.0,4.8,A,-10.0
194,high,2,20.0,1.0,3.5,A,-100.0
195,low,2,17.0,9.0,9.0,A,7.4
196,medium,0,,19.0,3.1,C,
197,,0,3.0,3.0,9.4,A,15.0
198,,2,10.0,31.0,2.4,A,-100.0
199,low,0,16.0,6.0,9.7,D,15.0
200,low,1,6.0,38.0,2.2,A,-100.0
201,low,1,2.0,23.0,1.4,A,-100.0
202,low,1,15.0,13.0,3.9,C,-17.9
203,medium,3,3.0,28.0,6.3,A,-8.8
204,low,0,14.0,1.0,8.6,A,10.4
205,none,2,6.0,2.0,5.4,D,-12.0
206,low,1,4.0,9.0,4.6,A,-13.0
207,low,1,33.0,2.0,9.0,C,8.2
208,low,2,8.0,27.0,9.2,B,9.5
209,none,0,7.0,26.0,3.6,B,-16.8
210,medium,0,3.0,1.0,9.3,A,15.0
211,low,2,5.0,16.0,1.0,A,-100.0
212,none,2,11.0,3.0,8.4,C,4.0
213,low,0,8.0,25.0,4.6,A,-10.8
214,high,2,12.0,6.0,8.4,D,1.5
215,medium,3,4.0,9.0,8.7,A,4.1
216,low,3,9.0,12.0,8.8,D,4.6
217,medium,1,4.0,20.0,5.6,A,-7.8
218,medium,0,3.0,3.0,4.6,A,-10.9
219,medium,1,5.0,11.0,3.7,A,-18.4
220,low,1,4.0,7.0,4.0,B,-16.4
221,low,0,6.0,1.0,1.2,B,-100.0
222,high,0,4.0,1.0,8.4,A,7.3
223,low,4,13.0,10.0,5.4,A,-17.0
224,medium,2,17.0,5.0,9.3,A,8.6
225,high,1,8.0,13.0,3.8,A,-100.0
226,medium,3,5.0,0.0,9.9,A,10.5
227,none,2,4.0,32.0,9.1,A,8.8
228,none,1,2.0,43.0,1.5,A,-100.0
229,none,2,9.0,7.0,3.4,C,-100.0
230,high,0,3.0,10.0,8.9,C,10.2
231,medium,0,26.0,21.0,4.6,A,-13.0
232,medium,2,9.0,4.0,4.5,A,-17.0
233,high,0,7.0,5.0,5.9,B,-6.7
234,high,1,8.0,6.0,2.2,A,-100.0
235,high,0,11.0,11.0,2.1,C,-100.0
236,low,2,5.0,6.0,3.4,A,-100.0
237,high,1,20.0,4.0,9.8,A,10.9
238,low,1,3.0,5.0,2.7,A,-100.0
239,none,2,12.0,3.0,3.5,A,-100.0
240,high,3,6.0,41.0,1.4,C,-100.0
241,low,1,7.0,3.0,2.8,C,-100.0
242,low,0,20.0,1.0,8.2,A,7.6
243,high,1,9.0,7.0,7.6,A,-0.1
244,low,1,12.0,1.0,6.1,A,-5.7
245,low,0,21.0,2.0,4.2,A,-14.5
246,high,1,13.0,40.0,9.3,B,9.2
247,none,4,4.0,4.0,8.8,C,1.9
248,low,1,18.0,10.0,8.2,C,5.4
249,,2,4.0,11.0,2.4,C,-100.0
250,low,2,9.0,8.0,8.0,A,2.6
251,low,4,8.0,2.0,8.1,A,-1.8
252,high,1,2.0,1.0,8.2,D,3.9
253,high,1,8.0,16.0,5.4,A,-12.0
254,low,2,11.0,50.0,9.8,D,12.8
255,low,0,4.0,1.0,5.2,A,-7.3
256,high,1,15.0,13.0,9.9,C,12.0
257,high,4,14.0,10.0,3.4,C,-100.0
258,low,1,9.0,12.0,7.5,A,2.5
259,medium,0,7.0,1.0,8.8,A,11.8
260,medium,1,1.0,12.0,2.9,A,-100.0
261,high,1,0.0,17.0,5.2,A,-12.3
262,low,1,4.0,0.0,1.9,A,-100.0
263,medium,1,5.0,3.0,1.2,C,-100.0
264,high,0,7.0,21.0,9.2,A,11.6
265,low,2,5.0,6.0,7.7,A,1.4
266,high,0,6.0,23.0,7.7,A,3.5
267,medium,4,10.0,27.0,5.3,A,-17.5
268,low,1,21.0,1.0,9.2,A,10.5
269,none,1,6.0,2.0,9.4,A,12.5
270,high,2,24.0,2.0,3.3,A,-100.0
271,high,2,7.0,13.0,3.7,A,-100.0
272,medium,2,20.0,38.0,2.1,A,-100.0
273,medium,2,15.0,8.0,10.0,A,12.7
274,high,3,8.0,4.0,3.0,A,-100.0
275,high,4,5.0,21.0,3.0,A,-100.0
276,medium,1,8.0,33.0,7.4,C,1.8
277,medium,0,2.0,17.0,9.9,B,15.0
278,low,3,13.0,1.0,6.8,C,-6.9
279,low,1,11.0,17.0,4.6,A,-13.7
280,high,3,31.0,2.0,5.0,A,-100.0
281,low,1,4.0,9.0,3.0,A,-100.0
282,none,1,13.0,0.0,9.4,A,11.8
283,medium,1,2.0,12.0,3.3,A,-100.0
284,high,4,8.0,9.0,8.6,C,-1.9
285,medium,3,6.0,10.0,5.3,B,-14.8
286,,2,15.0,1.0,3.9,C,-100.0
287,medium,0,3.0,0.0,8.3,C,9.5
288,low,5,9.0,1.0,6.4,A,-13.7
289,none,1,7.0,9.0,4.2,C,-16.1
290,low,2,9.0,2.0,9.7,A,11.9
291,low,3,3.0,4.0,3.9,A,-100.0
292,medium,1,12.0,1.0,5.3,A,-10.4
293,low,0,8.0,7.0,5.5,A,-6.0
294,low,2,10.0,29.0,8.8,A,7.2
295,high,3,40.0,26.0,5.7,A,-18.4
296,none,1,18.0,7.0,2.5,A,-100.0
297,high,3,18.0,5.0,4.9,A,-100.0
298,low,1,3.0,1.0,2.2,A,-100.0
299,none,2,2.0,3.0,9.8,C,12.6
300,low,2,1.0,0.0,4.9,A,-13.7
301,high,2,15.0,5.0,4.7,A,-19.1
302,low,2,6.0,2.0,5.8,A,-9.2
303,low,1,6.0,15.0,7.5,A,2.8
304,high,1,19.0,16.0,9.0,A,6.7
305,high,1,7.0,21.0,6.3,A,-6.9
306,high,1,6.0,10.0,5.0,A,-14.0
307,low,3,13.0,7.0,8.1,A,0.3
308,none,1,12.0,7.0,6.2,B,-5.7
309,high,0,7.0,6.0,1.3,A,-100.0
310,low,0,8.0,9.0,2.4,B,-100.0
311,medium,3,13.0,13.0,8.1,A,-0.0
312,none,3,24.0,50.0,7.0,A,-7.0
313,high,3,7.0,11.0,3.9,A,-100.0
314,medium,1,2.0,10.0,9.7,A,14.9
315,medium,1,8.0,22.0,7.6,C,2.8
316,medium,2,13.0,8.0,3.6,A,-100.0
317,none,1,22.0,0.0,6.6,A,-4.5
318,high,1,22.0,4.0,8.5,A,3.6
319,,0,10.0,50.0,9.3,A,14.5
320,medium,3,6.0,6.0,8.8,A,4.5
321,low,2,3.0,2.0,2.7,A,-100.0
322,medium,3,7.0,11.0,2.5,A,-100.0
323,high,0,3.0,9.0,8.9,A,10.2
324,medium,3,2.0,4.0,9.2,A,7.0
325,medium,0,2.0,6.0,2.2,C,-100.0
326,none,2,8.0,12.0,8.1,A,2.7
327,medium,1,6.0,1.0,8.3,A,6.7
328,high,2,11.0,1.0,9.1,A,5.4
329,medium,2,17.0,26.0,8.6,D,5.0
330,low,2,12.0,1.0,3.7,A,-100.0
331,high,3,8.0,10.0,9.4,A,5.0
332,low,3,18.0,7.0,8.6,A,2.5
333,medium,2,14.0,49.0,7.2,A,-2.2
334,medium,0,4.0,8.0,9.3,A,14.9
335,none,2,7.0,6.0,8.7,A,6.1
336,none,0,4.0,7.0,8.4,A,9.7
337,medium,3,9.0,1.0,3.2,A,-100.0
338,medium,2,12.0,8.0,5.2,C,-13.4
339,,1,15.0,1.0,9.1,B,9.9
340,high,1,12.0,10.0,4.5,A,-17.4
341,high,1,17.0,4.0,6.9,B,-4.7
342,high,1,7.0,23.0,8.5,C,5.3
343,high,3,3.0,2.0,4.0,C,-100.0
344,low,0,6.0,8.0,7.5,B,5.2
345,high,1,13.0,2.0,9.8,C,11.6
346,medium,4,25.0,23.0,1.2,B,-100.0
347,high,3,18.0,7.0,2.4,B,-100.0
348,low,4,10.0,12.0,9.8,C,7.5
349,,1,3.0,19.0,6.9,C,-0.8
350,high,0,13.0,6.0,2.1,A,-100.0
351,high,4,5.0,16.0,1.0,A,-100.0
352,none,0,14.0,15.0,2.5,A,-100.0
353,high,1,5.0,7.0,1.1,A,-100.0
354,low,2,9.0,2.0,6.4,C,-6.2
355,medium,1,10.0,7.0,8.5,A,7.4
356,none,2,12.0,2.0,9.4,C,9.4
357,low,3,16.0,26.0,9.9,B,10.1
358,low,3,10.0,4.0,3.7,D,-100.0
359,low,1,14.0,15.0,2.4,A,-100.0
360,low,3,10.0,3.0,9.8,A,9.9
361,low,2,9.0,1.0,7.3,B,-1.3
362,high,1,14.0,5.0,1.8,C,-100.0
363,high,1,6.0,6.0,9.0,A,7.9
364,low,2,2.0,9.0,10.0,A,14.4
365,high,1,14.0,15.0,6.6,A,-6.0
366,none,1,3.0,12.0,6.9,A,-0.9
367,low,3,6.0,3.0,4.3,C,-19.9
368,medium,2,4.0,4.0,9.5,A,11.0
369,high,2,7.0,1.0,4.1,A,-100.0
370,high,0,18.0,11.0,9.6,C,12.6
371,low,1,24.0,1.0,9.3,B,10.7
372,low,1,6.0,0.0,9.3,A,12.5
373,none,3,11.0,13.0,5.9,A,-12.1
374,low,2,9.0,30.0,4.7,A,-15.3
375,high,2,2.0,4.0,9.5,A,8.6
376,low,3,13.0,12.0,9.3,A,6.9
377,high,3,14.0,9.0,4.8,A,-100.0
378,high,0,1.0,20.0,8.2,A,6.7
379,medium,2,8.0,1.0,1.1,B,-100.0
380,medium,1,4.0,5.0,3.2,A,-100.0
381,none,2,7.0,13.0,9.7,A,11.7
382,none,2,3.0,7.0,8.1,C,3.2
383,high,3,4.0,10.0,7.8,C,-3.4
384,medium,3,9.0,31.0,9.8,A,9.9
385,none,0,12.0,19.0,5.6,A,-6.3
386,high,1,5.0,48.0,1.5,C,-100.0
387,medium,0,10.0,1.0,4.2,A,-13.8
388,high,2,4.0,18.0,8.9,A,5.2
389,high,1,5.0,2.0,8.5,C,5.2
390,low,1,21.0,30.0,5.2,A,-11.2
391,high,3,17.0,8.0,9.6,A,5.2
392,low,1,9.0,6.0,1.5,A,-100.0
393,none,1,2.0,3.0,2.8,B,-100.0
394,high,1,15.0,6.0,6.8,A,-5.1
395,medium,3,4.0,10.0,9.3,A,7.4
396,low,4,14.0,1.0,9.6,C,5.9
397,medium,4,16.0,10.0,9.1,A,2.7
398,high,1,3.0,3.0,9.2,A,9.3
399,high,1,13.0,50.0,6.3,A,-7.2
400,low,3,19.0,2.0,5.5,C,-14.6
401,high,3,12.0,0.0,8.9,A,1.7
402,medium,2,4.0,13.0,3.9,B,-19.7
403,high,2,4.0,4.0,4.4,A,-19.7
404,medium,1,4.0,24.0,7.6,A,3.2
405,high,4,3.0,6.0,6.7,A,-11.9
406,high,1,13.0,21.0,4.3,B,-18.5
407,low,1,17.0,8.0,6.7,C,-2.8
408,low,3,7.0,23.0,3.6,A,-100.0
409,medium,1,11.0,31.0,9.9,A,15.0
410,high,2,11.0,4.0,8.2,C,0.5
411,high,3,4.0,20.0,8.5,A,0.5
412,high,3,8.0,46.0,1.0,A,-100.0
413,high,1,7.0,37.0,9.2,A,9.2
414,none,1,6.0,21.0,8.5,A,7.7
415,none,3,14.0,33.0,1.1,A,-100.0
416,low,5,14.0,1.0,7.1,A,-10.4
417,low,0,13.0,4.0,7.0,A,1.7
418,medium,0,5.0,1.0,9.3,A,14.7
419,high,1,4.0,9.0,1.9,A,-100.0
420,none,1,14.0,42.0,9.7,A,13.7
421,none,0,15.0,1.0,9.8,A,15.0
422,low,1,10.0,23.0,3.2,A,-100.0
423,high,0,18.0,3.0,7.7,C,2.1
424,,0,8.0,9.0,4.5,A,-12.1
425,high,7,1.0,4.0,7.9,A,-12.6
426,low,0,4.0,19.0,2.8,C,-100.0
427,none,2,9.0,23.0,5.5,A,-11.5
428,medium,1,12.0,3.0,2.3,C,-100.0
429,none,0,5.0,6.0,2.7,D,-100.0
430,medium,1,6.0,9.0,9.1,A,11.1
431,none,2,5.0,0.0,2.0,A,-100.0
432,low,1,4.0,15.0,9.1,A,11.8
433,medium,0,40.0,21.0,9.4,A,12.0
434,high,2,12.0,3.0,1.2,A,-100.0
435,none,1,26.0,18.0,1.9,A,-100.0
436,low,0,4.0,25.0,9.8,A,15.0
437,none,0,6.0,2.0,8.3,A,8.9
438,high,2,6.0,6.0,4.5,A,-19.3
439,low,1,8.0,6.0,9.1,A,11.3
440,low,0,18.0,3.0,1.5,A,-100.0
441,high,2,16.0,3.0,8.2,A,0.0
442,medium,0,4.0,7.0,3.8,A,-15.3
443,medium,4,3.0,1.0,4.3,A,-100.0
444,medium,4,32.0,13.0,8.6,A,-1.7
445,high,0,3.0,12.0,8.6,A,8.6
446,low,2,14.0,3.0,1.8,A,-100.0
447,low,2,13.0,0.0,6.2,A,-7.7
448,medium,1,25.0,6.0,3.6,C,-100.0
449,medium,1,6.0,17.0,9.1,A,11.2
450,high,2,4.0,6.0,1.2,A,-100.0
451,low,0,13.0,0.0,8.8,A,11.6
452,low,1,9.0,19.0,3.2,A,-100.0
453,medium,1,13.0,14.0,8.6,A,7.7
454,high,2,6.0,31.0,1.7,A,-100.0
455,medium,2,10.0,9.0,5.7,A,-10.5
456,high,2,5.0,3.0,6.8,C,-6.6
457,low,2,4.0,36.0,1.1,C,-100.0
458,none,5,23.0,19.0,6.6,C,-14.4
459,high,2,16.0,12.0,2.3,C,-100.0
460,medium,3,11.0,1.0,8.8,A,3.9
461,low,1,13.0,17.0,3.1,A,-100.0
462,medium,1,16.0,1.0,3.3,A,-100.0
463,low,1,11.0,50.0,9.4,A,13.1
464,none,2,0.0,12.0,2.5,C,-100.0
465,high,0,12.0,2.0,9.4,A,12.0
466,low,3,13.0,9.0,8.4,A,2.0
467,low,2,2.0,12.0,9.0,A,8.9
468,high,0,21.0,3.0,9.4,B,11.1
469,medium,2,15.0,7.0,5.3,A,-13.2
470,low,2,9.0,1.0,2.8,A,-100.0
471,none,0,14.0,9.0,8.2,B,7.7
472,high,1,2.0,1.0,2.4,A,-100.0
473,,3,10.0,1.0,1.9,A,-100.0
474,high,0,9.0,10.0,4.3,D,-15.7
475,low,1,7.0,50.0,7.3,C,1.9
476,low,2,6.0,2.0,9.2,A,9.5
477,medium,2,14.0,7.0,9.8,A,11.7
478,medium,1,5.0,3.0,7.0,C,-0.4
479,low,1,14.0,5.0,8.8,A,9.0
480,none,1,1.0,9.0,8.7,A,9.2
481,high,1,14.0,4.0,9.2,C,8.2
482,medium,3,7.0,37.0,6.9,A,-5.8
483,low,1,12.0,1.0,4.5,C,-14.5
484,high,2,2.0,5.0,3.0,C,-100.0
485,none,3,15.0,1.0,4.7,C,-19.3
486,medium,0,11.0,14.0,9.0,A,12.6
487,low,3,1.0,21.0,5.8,C,-11.0
488,high,2,7.0,25.0,6.1,B,-10.4
489,high,4,4.0,26.0,8.2,A,-3.6
490,low,2,2.0,2.0,8.7,C,7.1
491,medium,2,3.0,7.0,6.7,A,-4.3
492,high,0,8.0,6.0,1.7,A,-100.0
493,low,1,7.0,0.0,2.7,A,-100.0
494,high,1,9.0,23.0,1.4,A,-100.0
495,high,1,1.0,1.0,2.8,A,-100.0
496,medium,1,9.0,1.0,8.4,A,6.9
497,low,1,13.0,12.0,1.1,A,-100.0
498,none,0,5.0,11.0,4.5,A,-11.8
499,none,1,13.0,5.0,8.1,A,4.7
500,low,1,9.0,10.0,8.9,A,10.1
501,low,1,10.0,1.0,2.3,A,-100.0
502,low,2,10.0,2.0,4.3,A,-17.9
503,high,2,2.0,15.0,8.6,A,3.7
504,low,2,10.0,3.0,9.1,A,8.6
505,high,2,4.0,8.0,4.2,A,-100.0
506,high,2,5.0,20.0,2.5,D,-100.0
507,low,0,7.0,13.0,8.9,A,12.9
508,,1,10.0,15.0,7.7,C,2.9
509,low,3,2.0,1.0,8.2,B,1.9
510,none,4,4.0,1.0,1.4,B,-100.0
511,,3,40.0,17.0,4.7,C,-100.0
512,medium,0,13.0,10.0,5.3,A,-8.0
513,low,1,3.0,5.0,3.4,B,-19.6
514,,0,3.0,1.0,9.1,A,13.6
515,medium,0,9.0,6.0,1.7,A,-100.0
516,high,0,2.0,9.0,7.1,A,0.4
517,medium,1,3.0,3.0,7.3,A,1.5
518,medium,3,10.0,12.0,9.9,A,10.2
519,low,1,13.0,12.0,3.1,A,-100.0
520,low,1,6.0,9.0,9.4,B,13.2
521,medium,3,7.0,23.0,6.4,A,-8.7
522,low,1,11.0,10.0,2.5,A,-100.0
523,low,0,8.0,4.0,1.3,A,-100.0
524,low,0,6.0,15.0,3.9,A,-14.5
525,low,2,4.0,18.0,2.8,A,-100.0
526,medium,0,6.0,12.0,2.5,A,-100.0
527,low,6,4.0,1.0,2.7,A,-100.0
528,,0,2.0,15.0,7.5,B,5.1
529,high,2,4.0,15.0,1.9,A,-100.0
530,high,0,3.0,50.0,5.2,A,-9.7
531,low,0,17.0,6.0,9.8,A,15.0
532,high,2,18.0,10.0,5.0,B,-17.7
533,high,2,5.0,11.0,2.9,A,-100.0
534,low,2,12.0,6.0,7.7,C,0.7
535,low,2,16.0,10.0,4.5,A,-17.3
536,low,1,10.0,5.0,8.3,A,6.7
537,low,1,8.0,2.0,9.3,B,12.4
538,medium,0,20.0,8.0,1.3,A,-100.0
539,none,0,2.0,24.0,7.0,A,2.4
540,none,0,23.0,5.0,9.0,C,11.1
541,none,0,13.0,1.0,5.8,C,-5.5
542,,0,18.0,12.0,4.1,B,-15.3
543,,0,8.0,3.0,2.8,C,-100.0
544,low,0,5.0,22.0,3.3,C,-17.6
545,low,1,9.0,1.0,9.5,C,13.3
546,medium,1,5.0,6.0,9.9,A,15.0
547,high,3,13.0,19.0,6.8,A,-9.7
548,high,1,16.0,0.0,3.4,A,-100.0
549,high,3,10.0,8.0,9.4,A,4.8
550,high,0,31.0,13.0,8.9,A,7.5
551,medium,0,6.0,5.0,1.9,A,-100.0
552,low,2,9.0,5.0,1.5,A,-100.0
553,low,2,10.0,3.0,1.1,B,-100.0
554,high,1,9.0,12.0,2.2,A,-100.0
555,high,1,5.0,4.0,5.5,A,-11.2
556,high,2,11.0,20.0,6.4,D,-9.2
557,medium,2,1.0,1.0,8.7,A,6.9
558,medium,0,21.0,1.0,9.1,A,12.1
559,medium,0,8.0,2.0,6.6,A,-0.4
560,none,2,3.0,0.0,7.5,A,-0.2
561,low,3,7.0,0.0,9.9,A,10.7
