Employee_ID,Supervisor_Complaints,Peer_Complaints,Years_Experience,Training_Hours,Customer_Satisfaction,Department,Salary_Increment_%
125,medium,2,5.0,13.0,8.8,A,15.0
126,high,1,17.0,13.0,4.8,A,-100.0
127,low,0,6.0,3.0,3.0,A,-100.0
128,low,1,5.0,10.0,1.3,A,-100.0
129,low,4,4.0,15.0,8.5,A,15.0
130,high,2,14.0,4.0,9.1,A,-100.0
131,high,0,3.0,1.0,8.2,A,-100.0
132,high,1,6.0,1.0,9.5,A,-100.0
133,high,1,4.0,16.0,9.4,A,-0.2
134,medium,2,21.0,1.0,9.7,A,2.3
135,none,4,8.0,2.0,8.6,A,-10.7
136,medium,0,16.0,9.0,9.0,A,15.0
137,medium,0,10.0,3.0,4.2,C,-100.0
138,low,0,7.0,46.0,4.2,A,15.0
139,medium,2,5.0,6.0,8.9,B,10.0
140,medium,0,9.0,1.0,6.9,A,-11.7
141,medium,1,29.0,23.0,3.7,A,14.8
142,low,2,2.0,22.0,6.2,C,15.0
143,medium,1,12.0,6.0,9.2,C,11.0
144,medium,1,6.0,6.0,3.1,A,-100.0
145,high,1,1.0,14.0,8.5,A,-9.1
146,medium,1,6.0,27.0,3.7,C,15.0
147,medium,3,11.0,40.0,2.0,D,15.0
148,medium,2,5.0,16.0,5.6,A,12.8
149,none,1,39.0,8.0,3.5,B,-100.0
150,low,0,7.0,1.0,9.8,A,6.3
151,high,0,18.0,20.0,2.0,A,-100.0
152,high,2,26.0,40.0,8.9,A,15.0
153,low,1,18.0,7.0,6.4,C,-1.0
154,medium,3,5.0,8.0,9.9,A,15.0
155,low,0,6.0,10.0,8.2,A,15.0
156,medium,3,5.0,50.0,1.3,A,15.0
157,medium,0,,10.0,2.8,C,
158,medium,1,14.0,11.0,7.8,A,13.6
159,high,1,3.0,15.0,9.2,B,-3.3
160,high,1,8.0,1.0,2.3,A,-100.0
161,medium,2,6.0,6.0,8.1,A,5.5
162,medium,0,12.0,1.0,8.6,C,-2.7
163,high,2,10.0,0.0,2.4,D,-100.0
164,none,1,11.0,9.0,8.3,A,2.4
165,medium,1,19.0,6.0,6.9,A,-2.3
166,medium,1,29.0,3.0,9.6,C,5.2
167,medium,0,6.0,33.0,7.4,A,15.0
168,high,0,7.0,3.0,9.1,C,-100.0
169,high,1,10.0,18.0,1.1,C,-100.0
170,none,0,3.0,11.0,7.3,A,2.0
171,none,1,9.0,12.0,4.5,A,-12.1
172,low,0,4.0,9.0,3.5,D,-11.3
173,high,4,9.0,2.0,8.6,A,-100.0
174,medium,3,13.0,10.0,6.3,A,3.2
175,low,2,2.0,19.0,2.3,A,3.1
176,high,3,3.0,4.0,3.6,C,-100.0
177,none,2,12.0,7.0,6.5,A,-11.9
178,high,2,19.0,1.0,9.6,A,-100.0
179,medium,4,3.0,8.0,4.8,C,-8.4
180,high,2,7.0,0.0,5.7,A,-100.0
181,high,1,7.0,4.0,9.1,A,-100.0
182,low,1,11.0,4.0,5.4,B,-12.1
183,medium,0,2.0,7.0,8.2,A,8.7
184,high,2,16.0,39.0,1.3,A,2.3
185,low,0,3.0,7.0,9.8,C,15.0
186,high,3,8.0,10.0,7.0,B,-100.0
187,high,3,1.0,9.0,5.6,A,-100.0
188,high,1,10.0,4.0,4.8,A,-100.0
189,low,4,1.0,39.0,6.3,A,15.0
190,high,4,8.0,24.0,3.8,A,-14.9
191,low,2,18.0,6.0,9.9,D,15.0
192,low,1,20.0,8.0,3.3,A,-16.1
193,low,1,11.0,9.0,10.0,A,15.0
194,low,1,6.0,17.0,3.1,D,3.0
195,medium,2,15.0,14.0,8.8,A,15.0
196,low,1,12.0,6.0,2.4,A,-100.0
197,medium,3,14.0,4.0,9.7,C,9.2
198,high,0,7.0,26.0,8.1,B,13.5
199,low,1,8.0,17.0,9.8,A,15.0
200,high,1,6.0,11.0,6.7,A,-100.0
201,high,2,9.0,1.0,1.6,A,-100.0
202,none,2,5.0,3.0,9.9,A,-1.0
203,low,0,20.0,18.0,9.2,B,15.0
204,none,2,17.0,14.0,9.6,A,15.0
205,high,2,3.0,29.0,8.4,A,15.0
206,low,1,3.0,50.0,7.0,A,15.0
207,low,1,13.0,3.0,9.6,B,8.7
208,none,1,8.0,2.0,9.2,A,-7.1
209,medium,2,16.0,6.0,6.4,A,-4.9
210,,1,2.0,6.0,1.8,A,-100.0
211,high,3,11.0,2.0,2.7,A,-100.0
212,high,2,19.0,17.0,9.0,A,-1.9
213,high,1,4.0,7.0,7.9,A,-100.0
214,none,3,9.0,2.0,2.1,A,-100.0
215,medium,0,17.0,3.0,9.2,C,4.3
216,medium,3,11.0,4.0,8.2,C,1.2
217,low,1,18.0,8.0,3.4,A,-15.4
218,low,0,23.0,7.0,3.7,A,-16.2
219,low,2,15.0,0.0,9.5,A,1.5
220,medium,4,10.0,1.0,8.8,A,-1.8
221,none,4,8.0,26.0,1.7,A,1.7
222,low,1,4.0,13.0,9.5,A,15.0
223,low,0,4.0,14.0,9.1,A,15.0
224,medium,2,7.0,4.0,5.8,C,-11.5
225,high,1,10.0,5.0,2.0,A,-100.0
226,none,1,9.0,27.0,9.1,A,15.0
227,high,1,7.0,2.0,4.7,A,-100.0
228,high,2,6.0,0.0,8.2,C,-100.0
229,medium,4,3.0,4.0,2.3,A,-100.0
230,medium,3,18.0,43.0,9.1,A,15.0
231,none,0,8.0,14.0,2.2,B,-100.0
232,low,0,6.0,6.0,7.0,D,1.5
233,low,0,12.0,8.0,5.9,A,-0.9
234,medium,0,8.0,1.0,6.2,A,-15.5
235,high,2,8.0,2.0,8.5,A,-100.0
236,low,2,12.0,3.0,5.6,A,-13.3
237,low,1,4.0,24.0,7.8,A,15.0
238,low,1,8.0,4.0,9.2,C,9.1
239,medium,1,5.0,4.0,5.3,A,-13.9
240,high,2,16.0,7.0,9.6,C,-19.3
241,high,0,12.0,3.0,8.1,C,-100.0
242,low,2,,0.0,1.0,C,
243,medium,2,1.0,0.0,8.0,A,-7.2
244,high,1,4.0,6.0,5.4,A,-100.0
245,medium,2,5.0,8.0,4.9,A,-7.8
246,low,3,2.0,1.0,9.4,A,4.3
247,high,4,15.0,34.0,9.6,A,15.0
248,high,0,3.0,10.0,9.1,A,-14.2
249,low,1,5.0,7.0,8.8,A,13.5
250,low,0,11.0,15.0,2.0,B,-7.6
251,high,4,7.0,0.0,9.2,A,-100.0
252,high,3,12.0,24.0,2.4,C,-100.0
253,,1,12.0,25.0,3.9,B,11.6
254,low,0,5.0,3.0,9.0,A,6.3
255,high,2,11.0,9.0,6.0,D,-100.0
256,medium,4,8.0,14.0,9.0,D,15.0
257,none,3,10.0,1.0,2.6,A,-100.0
258,none,1,7.0,10.0,1.7,A,-100.0
259,none,1,9.0,5.0,9.8,A,2.4
260,medium,4,5.0,3.0,1.6,A,-100.0
261,low,2,22.0,1.0,3.5,A,-100.0
262,low,5,4.0,3.0,4.6,D,-18.3
263,none,2,3.0,1.0,4.8,A,-100.0
264,high,1,5.0,20.0,8.0,B,0.4
265,medium,1,,10.0,4.1,C,
266,low,1,6.0,45.0,7.8,D,15.0
267,none,4,4.0,6.0,9.4,C,2.5
268,low,2,18.0,37.0,8.1,A,15.0
269,high,0,8.0,6.0,3.9,B,-100.0
270,low,2,31.0,19.0,4.7,A,13.4
271,low,2,9.0,0.0,4.6,C,-100.0
272,high,1,9.0,13.0,8.1,A,-14.2
273,high,1,,2.0,5.1,C,
274,low,4,6.0,1.0,1.2,A,-100.0
275,low,0,7.0,11.0,2.9,A,-10.6
276,low,1,3.0,9.0,8.2,A,14.6
277,high,6,6.0,18.0,8.6,A,-1.1
278,medium,2,15.0,17.0,6.5,A,15.0
279,medium,0,7.0,23.0,8.5,A,15.0
280,low,0,10.0,1.0,2.0,A,-100.0
281,medium,0,4.0,2.0,9.7,A,6.3
282,high,0,7.0,14.0,5.4,A,-100.0
283,none,2,4.0,32.0,5.3,C,15.0
284,high,1,5.0,10.0,4.5,A,-100.0
285,high,3,5.0,10.0,9.3,B,-13.7
286,medium,3,9.0,6.0,9.3,D,11.7
287,medium,0,2.0,27.0,9.1,B,15.0
288,none,2,7.0,0.0,7.5,B,-100.0
289,low,2,9.0,32.0,1.7,A,15.0
290,high,2,8.0,0.0,9.9,C,-100.0
291,low,0,1.0,14.0,9.2,A,15.0
292,low,1,8.0,20.0,2.1,A,3.6
293,medium,1,19.0,9.0,3.4,A,-15.3
294,medium,2,15.0,10.0,3.3,C,-13.4
295,low,1,13.0,4.0,1.1,A,-100.0
296,high,3,24.0,10.0,7.0,C,-100.0
297,high,0,20.0,5.0,4.4,A,-100.0
298,medium,0,2.0,8.0,3.2,C,-16.7
299,low,1,4.0,3.0,6.9,B,-5.3
300,high,0,9.0,5.0,8.0,C,-100.0
301,low,1,,4.0,5.5,C,
302,high,0,6.0,28.0,9.9,A,15.0
303,medium,4,1.0,26.0,2.4,D,15.0
304,low,0,23.0,8.0,4.3,A,-10.8
305,low,2,11.0,11.0,8.1,A,15.0
306,high,2,8.0,3.0,3.5,A,-100.0
307,,1,7.0,4.0,3.1,A,-100.0
308,none,2,6.0,15.0,3.2,B,-12.7
309,medium,0,22.0,35.0,6.6,A,15.0
310,none,1,2.0,7.0,7.2,C,-7.0
311,low,0,20.0,7.0,7.2,B,3.3
312,medium,1,19.0,6.0,3.2,B,-100.0
313,high,2,13.0,0.0,4.5,A,-100.0
314,none,3,13.0,0.0,7.9,A,-19.2
315,medium,0,22.0,10.0,9.9,A,15.0
316,high,1,0.0,7.0,9.8,A,-16.5
317,high,2,8.0,10.0,4.2,A,-100.0
318,medium,2,10.0,4.0,8.7,A,4.2
319,none,2,4.0,2.0,4.7,A,-100.0
320,medium,1,1.0,16.0,8.8,A,15.0
321,low,2,14.0,10.0,1.8,C,-19.7
322,high,0,8.0,14.0,2.2,B,-100.0
323,low,2,20.0,1.0,3.2,B,-100.0
324,high,2,17.0,2.0,6.5,B,-100.0
325,low,1,12.0,19.0,2.8,A,5.0
326,high,2,2.0,0.0,8.5,D,-100.0
327,medium,2,11.0,27.0,1.6,A,13.3
328,high,0,14.0,21.0,8.3,A,3.4
329,high,0,5.0,9.0,2.2,C,-100.0
330,low,3,7.0,11.0,8.4,C,15.0
331,medium,1,11.0,5.0,3.5,B,-100.0
332,none,1,2.0,1.0,4.0,C,-100.0
333,medium,1,7.0,7.0,6.3,A,-2.3
334,low,3,6.0,2.0,7.1,A,-6.6
335,high,0,6.0,5.0,7.7,C,-100.0
336,medium,2,10.0,7.0,1.1,B,-100.0
337,medium,1,33.0,3.0,9.2,A,2.6
338,none,1,10.0,10.0,1.3,A,-100.0
339,medium,0,24.0,0.0,6.2,A,-19.2
340,high,1,5.0,37.0,3.0,A,8.6
341,none,1,5.0,1.0,9.2,A,-8.9
342,high,2,5.0,5.0,1.5,C,-100.0
343,low,1,5.0,8.0,7.6,A,9.0
344,low,2,7.0,15.0,9.2,A,15.0
345,high,1,11.0,12.0,3.5,A,-100.0
346,none,0,6.0,16.0,8.9,A,15.0
347,high,2,23.0,6.0,4.4,C,-100.0
348,high,1,21.0,17.0,4.3,A,-100.0
349,low,1,8.0,16.0,7.4,D,15.0
350,medium,0,5.0,12.0,9.2,D,15.0
351,none,3,9.0,1.0,6.7,A,-100.0
352,medium,0,4.0,3.0,4.2,A,-100.0
353,low,2,11.0,9.0,9.0,B,15.0
354,low,1,28.0,6.0,4.5,A,-14.5
355,low,1,6.0,6.0,4.2,A,-14.0
356,none,2,13.0,1.0,8.4,A,-14.2
357,medium,2,11.0,3.0,8.1,A,-1.3
358,high,1,7.0,9.0,1.7,A,-100.0
359,high,3,16.0,8.0,8.7,B,-100.0
360,high,2,16.0,6.0,9.6,A,-100.0
361,low,2,6.0,6.0,8.8,D,11.2
362,,2,3.0,12.0,8.4,A,9.9
363,medium,4,12.0,3.0,8.7,D,1.7
364,medium,2,10.0,1.0,8.1,C,-5.4
365,low,1,1.0,38.0,9.2,B,15.0
366,medium,3,4.0,1.0,1.7,C,-100.0
367,high,0,6.0,14.0,6.5,B,-100.0
368,low,2,20.0,6.0,9.4,A,13.1
369,low,0,4.0,5.0,1.9,B,-100.0
370,low,1,14.0,9.0,9.8,A,15.0
371,low,2,,36.0,8.5,C,
372,low,2,6.0,33.0,8.9,A,15.0
373,low,2,15.0,2.0,8.7,A,1.4
374,low,0,9.0,17.0,8.3,A,15.0
375,high,2,11.0,11.0,1.0,A,-100.0
376,medium,4,2.0,50.0,5.5,A,15.0
377,high,2,12.0,13.0,8.6,A,-11.8
378,low,5,2.0,9.0,2.3,C,-18.1
379,medium,2,11.0,12.0,9.5,C,15.0
380,high,0,8.0,19.0,1.2,A,-100.0
381,medium,1,32.0,12.0,2.2,A,-16.9
382,high,1,11.0,6.0,4.2,B,-100.0
383,high,2,12.0,4.0,8.7,C,-100.0
384,high,1,4.0,4.0,2.2,A,-100.0
385,low,0,11.0,4.0,10.0,A,13.3
386,none,1,23.0,12.0,6.5,A,-2.5
387,low,1,10.0,7.0,8.9,A,13.5
388,low,2,30.0,5.0,1.4,A,-100.0
389,high,2,12.0,17.0,6.6,C,-14.4
390,high,0,7.0,8.0,3.2,A,-100.0
391,low,2,7.0,37.0,7.8,A,15.0
392,none,0,12.0,35.0,5.1,A,15.0
393,high,3,3.0,23.0,7.4,B,3.4
394,high,0,2.0,13.0,9.5,D,-5.6
395,high,1,12.0,27.0,9.3,D,15.0
396,medium,1,21.0,9.0,5.5,C,-3.9
397,none,8,1.0,12.0,4.6,C,-11.4
398,low,3,16.0,13.0,7.2,C,15.0
399,low,0,13.0,20.0,8.1,A,15.0
400,low,2,7.0,13.0,6.2,A,11.5
401,high,1,,21.0,6.8,C,
402,low,2,6.0,1.0,9.5,B,4.5
403,none,0,6.0,6.0,1.2,A,-100.0
404,high,0,14.0,7.0,8.2,A,-100.0
405,none,2,12.0,5.0,2.0,C,-100.0
406,low,1,4.0,32.0,9.6,A,15.0
407,high,1,13.0,12.0,9.8,A,-7.3
408,high,2,27.0,8.0,9.7,A,-17.7
409,high,2,15.0,42.0,8.0,C,15.0
410,high,0,7.0,35.0,9.2,A,15.0
411,none,0,10.0,1.0,9.3,D,-8.8
412,high,4,8.0,9.0,8.4,B,-100.0
413,low,1,16.0,18.0,9.8,B,15.0
414,none,3,3.0,33.0,8.3,C,15.0
415,low,1,2.0,1.0,3.3,A,-100.0
416,low,7,8.0,1.0,4.1,B,-100.0
417,high,0,2.0,4.0,1.0,D,-100.0
418,high,0,7.0,20.0,4.0,A,-100.0
419,medium,1,16.0,46.0,1.9,A,15.0
420,low,2,1.0,4.0,9.6,A,11.9
421,none,2,6.0,17.0,1.2,A,-19.5
422,low,1,,9.0,2.3,C,
423,none,2,1.0,1.0,6.0,D,-100.0
424,low,2,10.0,1.0,6.4,A,-12.9
425,high,2,16.0,18.0,9.3,A,2.2
426,medium,3,7.0,14.0,9.4,C,15.0
427,medium,4,3.0,15.0,2.3,C,-7.4
428,high,1,6.0,5.0,9.2,D,-100.0
429,high,4,10.0,9.0,8.1,A,-100.0
430,low,1,9.0,9.0,8.2,A,14.0
431,none,1,10.0,3.0,8.5,A,-9.1
432,high,1,4.0,15.0,8.3,B,-8.4
433,high,3,5.0,2.0,8.1,B,-100.0
434,high,2,12.0,21.0,9.4,D,9.4
435,low,0,14.0,4.0,2.1,A,-100.0
436,none,2,4.0,22.0,2.8,A,0.0
437,high,2,9.0,3.0,8.6,A,-100.0
438,medium,1,19.0,10.0,1.1,A,-100.0
439,medium,3,10.0,0.0,5.9,A,-19.7
440,low,1,6.0,5.0,3.4,A,-100.0
441,high,1,11.0,2.0,1.3,B,-100.0
442,low,1,28.0,10.0,5.1,A,-2.8
443,high,0,14.0,12.0,9.4,A,-9.5
444,medium,1,8.0,11.0,9.9,C,15.0
445,medium,0,7.0,13.0,9.3,A,15.0
446,low,1,10.0,4.0,9.5,C,10.5
447,high,0,9.0,11.0,7.9,C,-19.4
448,low,3,7.0,13.0,9.1,A,15.0
449,low,1,12.0,0.0,9.9,B,4.2
450,low,3,14.0,18.0,7.8,A,15.0
451,low,1,9.0,25.0,8.5,A,15.0
452,medium,0,2.0,12.0,8.2,A,15.0
453,high,4,5.0,15.0,7.0,A,-15.9
454,low,0,5.0,4.0,1.4,A,-100.0
455,high,1,21.0,19.0,6.8,A,-9.9
456,high,1,10.0,17.0,3.0,A,-100.0
457,high,1,12.0,6.0,3.2,B,-100.0
458,medium,0,17.0,4.0,4.5,A,-19.4
459,medium,2,18.0,9.0,2.4,C,-100.0
460,medium,2,8.0,4.0,6.1,A,-9.9
461,low,2,11.0,17.0,3.9,A,6.8
462,low,2,4.0,20.0,8.9,A,15.0
463,medium,2,8.0,8.0,1.0,A,-100.0
464,none,0,7.0,21.0,5.5,B,12.7
465,low,1,4.0,3.0,9.7,A,10.1
466,high,1,13.0,2.0,8.1,B,-100.0
467,high,0,14.0,14.0,6.8,A,-19.6
468,,2,4.0,8.0,4.1,C,-100.0
469,low,2,11.0,2.0,1.5,A,-100.0
470,none,1,9.0,10.0,8.3,C,4.6
471,none,1,11.0,10.0,6.6,A,-4.9
472,low,5,14.0,1.0,9.4,A,2.9
473,medium,0,10.0,1.0,3.0,A,-100.0
474,high,0,4.0,40.0,5.1,C,15.0
475,none,0,11.0,11.0,4.7,D,-13.1
476,low,5,8.0,5.0,2.5,A,-100.0
477,none,0,3.0,6.0,3.7,B,-100.0
478,low,1,15.0,19.0,7.6,C,15.0
479,low,3,16.0,12.0,8.9,A,15.0
480,high,2,2.0,28.0,8.6,C,15.0
481,high,1,25.0,5.0,8.0,A,-100.0
482,low,1,3.0,2.0,1.5,A,-100.0
483,high,3,35.0,50.0,4.3,D,15.0
484,medium,0,12.0,19.0,6.4,A,15.0
485,low,2,2.0,3.0,7.9,A,0.3
486,medium,1,9.0,2.0,8.6,A,-0.4
487,low,2,16.0,27.0,5.4,A,15.0
488,low,3,16.0,4.0,8.1,A,2.1
489,low,1,7.0,3.0,5.8,A,-11.6
490,none,0,9.0,3.0,8.4,C,-9.4
491,medium,2,10.0,27.0,4.9,A,15.0
492,high,2,4.0,3.0,6.7,A,-100.0
493,high,1,7.0,5.0,2.2,C,-100.0
494,none,3,2.0,12.0,9.2,A,14.3
495,high,6,12.0,16.0,8.1,A,-8.6
496,low,0,5.0,6.0,6.5,C,-1.1
497,high,1,2.0,2.0,1.3,A,-100.0
498,high,1,9.0,29.0,9.5,A,15.0
499,low,0,12.0,1.0,6.7,B,-11.3
500,low,1,4.0,4.0,3.6,C,-100.0
501,low,2,15.0,1.0,7.3,A,-8.5
502,none,5,21.0,34.0,6.6,D,15.0
503,high,2,4.0,24.0,7.7,A,7.1
504,medium,0,12.0,1.0,8.4,A,-3.8
505,medium,3,4.0,12.0,5.1,A,1.7
506,high,0,3.0,9.0,9.5,A,-14.2
507,medium,1,9.0,32.0,2.9,A,15.0
508,low,3,5.0,3.0,4.0,B,-100.0
509,low,2,6.0,15.0,10.0,B,15.0
510,none,1,5.0,33.0,1.5,D,15.0
511,high,1,4.0,9.0,7.1,A,-100.0
512,none,2,4.0,21.0,8.5,A,15.0
513,low,0,5.0,28.0,8.6,A,15.0
514,medium,2,8.0,6.0,8.9,C,9.7
515,low,1,21.0,2.0,2.7,C,-100.0
516,medium,1,8.0,0.0,1.6,B,-100.0
517,low,2,10.0,5.0,9.6,D,13.1
518,none,0,11.0,9.0,8.3,C,2.5
519,none,2,4.0,24.0,1.6,A,-2.4
520,high,1,5.0,42.0,9.2,B,15.0
521,low,0,11.0,2.0,1.2,A,-100.0
522,none,1,30.0,1.0,1.6,A,-100.0
523,medium,0,8.0,4.0,4.1,A,-100.0
524,medium,1,3.0,13.0,3.3,A,-5.8
525,high,0,10.0,8.0,2.8,A,-100.0
526,high,3,6.0,3.0,4.7,D,-100.0
527,medium,2,10.0,8.0,6.8,A,2.1
528,medium,0,6.0,11.0,9.7,C,15.0
529,low,1,10.0,24.0,5.7,A,15.0
530,medium,2,8.0,5.0,2.0,D,-100.0
531,high,2,4.0,47.0,2.7,A,15.0
532,none,0,4.0,11.0,9.8,C,15.0
533,low,1,11.0,5.0,2.1,A,-100.0
534,none,1,21.0,14.0,9.6,A,15.0
535,none,0,10.0,7.0,3.0,C,-100.0
536,high,2,5.0,15.0,1.1,A,-100.0
537,high,1,23.0,20.0,6.8,A,-8.0
538,low,1,14.0,15.0,9.4,A,15.0
539,medium,0,23.0,39.0,9.2,C,15.0
540,low,4,3.0,30.0,2.2,C,15.0
541,high,2,6.0,7.0,2.9,C,-100.0
542,high,2,1.0,3.0,5.2,A,-100.0
543,medium,1,4.0,2.0,9.8,D,6.7
544,medium,1,8.0,0.0,1.9,B,-100.0
545,high,2,6.0,1.0,8.4,A,-100.0
546,low,3,21.0,20.0,2.7,A,5.4
547,low,1,2.0,21.0,8.1,C,15.0
548,medium,2,16.0,25.0,7.3,A,15.0
549,high,0,3.0,20.0,6.2,A,-9.2
550,none,2,18.0,14.0,7.8,A,9.3
551,high,4,9.0,5.0,1.1,D,-100.0
552,medium,0,14.0,17.0,2.9,A,-0.6
553,medium,2,2.0,3.0,2.4,B,-100.0
554,medium,2,7.0,10.0,8.8,A,15.0
555,low,2,17.0,17.0,9.2,D,15.0
556,high,3,8.0,1.0,4.7,A,-100.0
557,medium,1,5.0,20.0,3.2,A,8.1
558,high,3,22.0,1.0,8.2,A,-100.0
559,medium,1,31.0,13.0,4.3,A,-3.1
560,low,0,4.0,5.0,7.1,A,0.1
561,medium,6,6.0,6.0,8.9,A,9.5
562,none,4,3.0,27.0,8.8,A,15.0
