Employee_ID,Supervisor_Complaints,Peer_Complaints,Years_Experience,Training_Hours,Customer_Satisfaction,Department,Salary_Increment_%
38,low,1,13.0,8.0,9.2,C,14.0
39,none,2,5.0,13.0,1.8,A,-16.1
40,low,0,3.0,43.0,2.4,A,15.0
41,low,1,12.0,25.0,9.6,D,15.0
42,none,1,3.0,4.0,3.3,A,-100.0
43,high,1,11.0,5.0,1.9,A,-100.0
44,high,4,25.0,20.0,9.0,A,15.0
45,high,1,8.0,0.0,8.5,A,-9.2
46,medium,1,24.0,3.0,3.0,A,-100.0
47,high,1,4.0,8.0,6.0,A,-5.7
48,high,0,11.0,3.0,9.6,A,3.0
49,medium,0,6.0,11.0,5.0,D,-2.4
50,medium,3,1.0,10.0,9.4,A,15.0
51,medium,1,9.0,22.0,3.0,A,9.3
52,high,1,4.0,34.0,1.4,A,15.0
53,low,1,4.0,13.0,8.3,D,15.0
54,medium,2,12.0,19.0,2.0,A,-2.9
55,low,1,4.0,3.0,8.8,C,2.2
56,high,0,8.0,16.0,8.9,A,15.0
57,low,1,2.0,0.0,6.7,A,-15.5
58,low,0,3.0,2.0,3.1,A,-100.0
59,low,1,3.0,39.0,3.1,A,15.0
60,high,0,11.0,10.0,8.6,A,12.2
61,high,1,12.0,32.0,8.6,C,15.0
62,low,4,12.0,8.0,8.3,A,8.8
63,none,0,2.0,27.0,9.1,A,15.0
64,none,3,7.0,1.0,9.1,A,-1.5
65,high,2,9.0,24.0,3.7,A,14.6
66,none,3,5.0,18.0,8.2,A,15.0
67,medium,0,6.0,1.0,8.3,A,-5.2
68,high,3,6.0,6.0,7.0,B,-4.8
69,low,2,3.0,4.0,9.1,A,5.9
70,none,2,19.0,1.0,8.5,A,-5.9
71,low,3,17.0,19.0,5.9,A,15.0
72,medium,2,7.0,4.0,3.9,A,-100.0
73,medium,1,3.0,5.0,3.7,A,-100.0
74,low,3,7.0,9.0,8.9,C,14.8
75,medium,1,1.0,17.0,8.9,B,15.0
76,medium,0,7.0,8.0,1.9,C,-100.0
77,low,2,14.0,8.0,3.5,B,-17.6
78,low,0,14.0,4.0,8.6,A,2.3
79,none,0,7.0,15.0,3.7,A,-1.5
80,high,1,30.0,12.0,9.4,B,15.0
81,none,2,11.0,25.0,7.5,A,15.0
82,high,4,5.0,9.0,4.5,A,-12.3
83,high,0,3.0,23.0,9.8,A,15.0
84,low,3,16.0,20.0,2.3,D,0.7
85,low,0,,7.0,9.7,C,
86,medium,0,17.0,11.0,8.6,A,15.0
87,high,0,14.0,11.0,10.0,A,15.0
88,low,0,3.0,0.0,1.5,A,-100.0
89,medium,3,6.0,6.0,5.6,A,-9.9
90,high,3,5.0,9.0,9.4,A,14.8
91,high,1,16.0,6.0,5.9,A,-11.7
92,low,0,10.0,9.0,9.3,A,15.0
93,low,5,12.0,1.0,9.5,B,0.6
94,low,1,11.0,18.0,5.5,A,14.8
95,high,0,39.0,13.0,1.8,A,-100.0
96,high,2,12.0,3.0,5.4,A,-100.0
97,medium,1,3.0,1.0,2.7,A,-100.0
98,high,1,7.0,10.0,6.3,B,-0.2
99,low,0,6.0,44.0,9.3,A,15.0
100,high,2,11.0,12.0,5.6,A,-0.3
101,none,0,6.0,5.0,8.9,A,6.2
102,none,1,21.0,21.0,7.9,D,15.0
103,low,2,11.0,17.0,5.5,C,12.6
104,high,3,2.0,6.0,3.4,C,-100.0
105,medium,3,3.0,2.0,9.3,A,2.4
106,high,3,4.0,8.0,9.8,C,15.0
107,low,0,11.0,7.0,8.2,A,6.7
108,high,1,13.0,26.0,9.8,A,15.0
109,low,2,9.0,0.0,9.7,A,0.2
110,low,3,2.0,6.0,4.6,C,-14.6
111,high,0,4.0,2.0,8.6,A,-3.9
112,high,3,2.0,3.0,8.0,A,-5.2
113,low,3,3.0,50.0,3.4,A,15.0
114,low,0,4.0,10.0,6.7,A,5.4
115,low,0,10.0,10.0,2.9,A,-16.1
116,none,1,2.0,5.0,2.0,A,-100.0
117,high,1,7.0,19.0,3.0,A,0.6
118,high,2,9.0,31.0,3.5,B,15.0
119,medium,2,5.0,10.0,6.2,D,2.0
120,medium,2,2.0,16.0,1.7,C,-9.9
121,high,2,,41.0,6.2,C,
122,none,1,10.0,1.0,9.6,A,1.2
123,high,0,4.0,4.0,8.4,A,-0.8
124,low,1,4.0,2.0,5.4,A,-18.6
125,low,0,7.0,16.0,8.6,A,15.0
126,low,0,18.0,23.0,1.3,A,1.6
127,medium,2,11.0,4.0,9.0,A,4.2
128,medium,2,4.0,28.0,9.2,C,15.0
129,high,1,6.0,4.0,8.6,A,-0.0
130,low,1,1.0,14.0,3.0,A,-6.3
131,high,1,5.0,13.0,4.6,C,-3.0
132,low,2,2.0,2.0,8.9,A,0.7
133,high,0,4.0,17.0,8.9,C,15.0
134,,0,4.0,0.0,1.4,A,-100.0
135,medium,0,11.0,10.0,9.8,A,15.0
136,none,1,3.0,19.0,3.1,A,3.9
137,medium,2,1.0,3.0,8.6,A,0.9
138,high,3,4.0,10.0,8.2,B,10.4
139,high,0,23.0,2.0,8.9,C,-4.2
140,none,1,15.0,32.0,3.2,A,15.0
141,high,2,3.0,36.0,4.6,A,15.0
142,low,2,12.0,10.0,4.7,A,-6.6
143,high,2,15.0,3.0,3.7,B,-100.0
144,medium,0,20.0,1.0,9.6,C,0.5
145,none,2,11.0,9.0,9.2,C,15.0
146,low,0,25.0,7.0,8.3,A,5.8
147,low,0,1.0,29.0,1.8,A,15.0
148,low,3,13.0,3.0,8.4,A,-1.1
149,high,0,10.0,4.0,4.8,A,-100.0
150,high,0,22.0,20.0,6.1,D,15.0
151,low,5,4.0,21.0,9.1,A,15.0
152,none,2,7.0,11.0,8.5,A,15.0
153,low,2,11.0,38.0,9.5,A,15.0
154,low,1,9.0,14.0,8.0,A,15.0
155,low,1,8.0,11.0,8.8,A,15.0
156,low,5,3.0,10.0,8.8,A,15.0
157,high,6,13.0,6.0,1.2,C,-100.0
158,none,1,10.0,1.0,1.1,A,-100.0
159,medium,2,10.0,2.0,9.5,A,2.8
160,none,0,7.0,35.0,9.2,A,15.0
161,high,2,5.0,10.0,2.0,A,-100.0
162,medium,2,15.0,6.0,9.8,B,12.4
163,high,1,5.0,43.0,8.7,A,15.0
164,high,1,17.0,12.0,9.0,A,15.0
165,none,2,22.0,21.0,1.5,A,-2.7
166,medium,1,13.0,2.0,4.3,A,-100.0
167,medium,1,5.0,4.0,9.1,C,5.5
168,low,1,1.0,27.0,4.1,A,15.0
169,high,0,1.0,2.0,2.2,C,-100.0
170,high,1,0.0,11.0,9.7,A,15.0
171,high,0,9.0,30.0,6.7,A,15.0
172,none,4,10.0,4.0,2.0,A,-100.0
173,high,2,3.0,2.0,1.6,B,-100.0
174,medium,0,8.0,6.0,1.2,C,-100.0
175,,4,12.0,22.0,9.2,C,15.0
176,low,0,16.0,13.0,4.8,A,0.1
177,medium,0,11.0,35.0,9.8,A,15.0
178,high,3,11.0,4.0,8.9,A,0.9
179,high,0,12.0,5.0,9.4,A,6.0
180,none,1,4.0,1.0,8.3,A,-5.4
181,low,2,11.0,14.0,3.1,C,-6.9
182,medium,2,4.0,9.0,8.1,A,10.5
183,medium,3,4.0,1.0,4.5,A,-100.0
184,none,0,19.0,6.0,7.8,B,1.0
185,none,1,11.0,1.0,1.2,A,-100.0
186,low,0,9.0,6.0,8.2,A,4.8
187,high,3,9.0,11.0,1.0,C,-100.0
188,low,1,14.0,28.0,7.5,A,15.0
189,high,2,1.0,5.0,2.9,A,-100.0
190,medium,0,11.0,1.0,9.9,A,3.1
191,medium,2,13.0,35.0,3.9,A,15.0
192,high,1,7.0,20.0,3.4,D,4.9
193,medium,0,6.0,3.0,8.3,A,-1.0
194,medium,2,3.0,4.0,1.5,B,-100.0
195,none,0,4.0,16.0,8.3,B,15.0
196,high,2,26.0,3.0,5.5,A,-100.0
197,none,2,3.0,16.0,4.5,C,5.2
198,none,2,7.0,19.0,9.6,B,15.0
199,high,4,7.0,10.0,3.0,A,-18.6
200,high,2,11.0,2.0,8.8,A,-3.7
201,medium,0,15.0,1.0,9.0,C,-2.3
202,medium,0,11.0,13.0,3.2,C,-8.6
203,high,3,8.0,5.0,3.0,B,-100.0
204,medium,3,10.0,6.0,3.5,A,-100.0
205,low,0,9.0,1.0,7.0,C,-12.3
206,none,2,11.0,12.0,9.9,A,15.0
207,high,0,23.0,15.0,8.2,A,15.0
208,high,2,6.0,2.0,6.5,A,-15.9
209,low,1,5.0,28.0,1.9,A,15.0
210,low,1,2.0,7.0,7.7,A,4.7
211,medium,2,,9.0,7.3,C,
212,low,1,31.0,29.0,6.3,C,15.0
213,low,0,7.0,18.0,4.7,A,10.9
214,low,1,24.0,17.0,2.8,A,-3.4
215,medium,1,18.0,9.0,9.4,C,15.0
216,high,6,9.0,10.0,6.2,B,-1.4
217,medium,3,,13.0,2.6,C,
218,medium,0,3.0,9.0,3.8,A,-12.9
219,medium,2,9.0,1.0,4.2,C,-100.0
220,high,3,7.0,38.0,9.0,B,15.0
221,high,1,10.0,8.0,3.3,A,-100.0
222,high,1,10.0,22.0,7.3,A,15.0
223,medium,0,9.0,0.0,5.3,C,-100.0
224,none,4,8.0,4.0,9.2,A,5.2
225,low,0,14.0,21.0,4.7,A,15.0
226,high,1,13.0,12.0,7.9,A,12.2
227,,2,7.0,25.0,4.0,A,15.0
228,medium,2,2.0,8.0,3.0,A,-19.5
229,medium,0,21.0,31.0,1.1,B,15.0
230,high,0,5.0,21.0,8.0,C,15.0
231,high,3,18.0,28.0,7.7,A,15.0
232,low,2,9.0,29.0,6.5,A,15.0
233,medium,2,8.0,0.0,9.3,A,-2.3
234,none,2,8.0,4.0,4.3,A,-100.0
235,low,1,19.0,21.0,8.1,A,15.0
236,medium,1,12.0,12.0,3.5,B,-9.3
237,,1,23.0,8.0,4.1,A,-15.7
238,medium,1,4.0,14.0,8.2,C,15.0
239,medium,1,17.0,10.0,6.0,A,-0.2
240,medium,1,1.0,18.0,9.7,A,15.0
241,low,0,5.0,8.0,6.9,C,2.2
242,high,0,11.0,1.0,3.7,C,-100.0
243,high,1,13.0,12.0,2.9,A,-15.3
244,low,2,7.0,19.0,2.7,C,1.8
245,high,2,14.0,1.0,3.7,A,-100.0
246,none,0,11.0,19.0,9.8,A,15.0
247,medium,2,5.0,37.0,9.5,C,15.0
248,low,1,10.0,5.0,7.0,C,-4.1
249,high,4,12.0,14.0,8.5,A,15.0
250,medium,0,4.0,1.0,3.4,C,-100.0
251,medium,0,12.0,16.0,7.2,B,15.0
252,medium,1,13.0,5.0,5.3,C,-14.1
253,medium,2,7.0,2.0,9.7,A,4.3
254,low,2,,2.0,9.8,C,
255,high,0,15.0,3.0,6.3,D,-15.6
256,none,2,6.0,2.0,9.6,A,3.6
257,high,2,13.0,20.0,9.7,C,15.0
258,high,3,6.0,21.0,9.0,A,15.0
259,low,0,3.0,9.0,9.4,A,15.0
260,low,1,9.0,3.0,4.3,A,-100.0
261,low,0,25.0,0.0,5.6,A,-100.0
262,none,2,10.0,9.0,8.3,A,10.7
263,low,5,14.0,15.0,3.8,A,-1.5
264,none,1,15.0,34.0,8.4,A,15.0
265,medium,1,14.0,7.0,8.4,A,7.0
266,low,1,4.0,8.0,3.0,A,-19.2
267,high,0,23.0,31.0,8.3,A,15.0
268,none,3,6.0,26.0,4.1,C,15.0
269,low,1,7.0,10.0,8.2,D,13.3
270,low,1,6.0,16.0,,D,
271,high,0,5.0,19.0,3.4,C,3.1
272,medium,2,2.0,15.0,9.0,A,15.0
273,low,3,4.0,2.0,7.5,A,-7.3
274,medium,2,10.0,3.0,6.4,A,-12.1
275,low,4,5.0,9.0,1.0,A,-100.0
276,low,3,7.0,16.0,8.2,A,15.0
277,high,3,14.0,7.0,3.0,A,-100.0
278,high,1,4.0,4.0,3.6,A,-100.0
279,none,4,5.0,17.0,2.0,D,-6.8
280,low,2,7.0,19.0,10.0,A,15.0
281,high,1,21.0,8.0,2.9,D,-100.0
282,none,1,10.0,0.0,7.8,A,-10.8
283,none,4,10.0,9.0,9.6,A,15.0
284,medium,0,15.0,39.0,8.7,B,15.0
285,medium,4,17.0,27.0,8.7,B,15.0
286,none,1,20.0,1.0,4.8,A,-100.0
287,low,1,4.0,3.0,8.8,A,2.2
288,low,1,4.0,6.0,8.6,A,7.4
289,low,0,9.0,22.0,1.3,A,0.4
290,none,1,2.0,2.0,5.1,A,-100.0
291,high,2,5.0,1.0,9.5,D,-1.4
292,high,0,22.0,7.0,6.8,A,-5.1
293,low,3,5.0,27.0,5.5,A,15.0
294,none,0,8.0,22.0,9.8,A,15.0
295,high,0,4.0,7.0,9.5,A,11.5
296,low,2,19.0,9.0,9.4,C,15.0
297,medium,3,4.0,16.0,8.6,B,15.0
298,high,2,7.0,37.0,9.1,A,15.0
299,high,2,10.0,23.0,3.4,A,10.8
300,medium,1,3.0,4.0,6.4,C,-9.2
301,medium,0,17.0,7.0,4.4,A,-15.2
302,low,5,14.0,2.0,7.3,C,-9.6
303,medium,3,12.0,0.0,4.7,A,-100.0
304,low,4,21.0,4.0,1.5,A,-100.0
305,high,4,6.0,13.0,6.7,A,8.1
306,high,2,19.0,8.0,9.0,A,9.2
307,high,0,,0.0,3.8,C,
308,medium,2,3.0,12.0,4.0,A,-5.7
309,high,2,13.0,4.0,5.8,A,-16.2
310,none,1,6.0,5.0,8.7,C,5.0
311,low,0,4.0,16.0,1.4,C,-11.1
312,low,2,7.0,6.0,8.5,A,6.4
313,low,2,14.0,4.0,5.2,C,-16.6
314,medium,3,4.0,13.0,8.2,A,15.0
315,high,0,24.0,9.0,9.7,A,14.8
316,high,2,4.0,13.0,7.1,A,10.7
317,medium,1,19.0,15.0,1.6,B,-14.1
318,none,1,14.0,4.0,4.0,A,-100.0
319,low,1,25.0,11.0,5.3,A,-2.4
320,none,2,4.0,13.0,2.6,A,-11.6
321,high,2,7.0,31.0,7.3,A,15.0
322,none,3,9.0,12.0,6.2,B,5.5
323,medium,2,20.0,2.0,8.9,A,-1.5
324,high,2,1.0,28.0,10.0,D,15.0
325,low,0,2.0,3.0,3.2,A,-100.0
326,high,2,5.0,7.0,6.2,A,-6.9
327,low,1,3.0,11.0,3.1,A,-12.3
328,none,2,22.0,2.0,3.2,A,-100.0
329,low,0,11.0,9.0,4.0,A,-12.2
330,,2,8.0,2.0,7.8,A,-6.5
331,low,1,19.0,50.0,3.7,C,15.0
332,,2,11.0,7.0,4.7,B,-13.4
333,medium,1,11.0,3.0,9.7,C,6.0
334,none,3,17.0,5.0,4.2,A,-100.0
335,medium,1,2.0,6.0,8.6,B,7.2
336,,0,8.0,23.0,1.5,B,3.1
337,low,1,11.0,11.0,8.2,A,15.0
338,low,2,19.0,30.0,5.6,C,15.0
339,medium,2,6.0,8.0,9.6,A,15.0
340,low,0,6.0,8.0,8.5,B,10.9
341,high,1,9.0,3.0,9.3,A,1.4
342,high,2,7.0,1.0,4.5,A,-100.0
343,high,1,9.0,2.0,9.1,A,
344,high,0,14.0,32.0,4.3,B,15.0
345,high,0,4.0,14.0,3.2,A,-8.4
346,low,2,29.0,20.0,8.3,C,15.0
347,medium,3,7.0,28.0,1.1,A,11.4
348,high,4,28.0,31.0,1.9,C,15.0
349,high,1,2.0,23.0,8.2,C,15.0
350,none,3,9.0,4.0,4.1,A,-100.0
351,,2,12.0,8.0,7.1,A,1.8
352,low,3,11.0,5.0,9.8,A,11.0
353,low,1,,16.0,8.4,C,
354,medium,1,7.0,20.0,3.8,A,9.7
355,high,5,3.0,6.0,4.5,A,-18.5
356,none,0,9.0,10.0,2.6,C,-18.2
357,none,0,2.0,9.0,8.4,A,12.3
358,high,3,4.0,9.0,7.4,A,3.9
359,medium,3,40.0,39.0,8.8,A,15.0
360,low,2,8.0,5.0,9.3,C,8.6
361,medium,2,30.0,16.0,4.2,A,1.1
362,medium,3,31.0,7.0,5.8,C,-9.2
363,low,1,3.0,12.0,,D,
364,high,3,7.0,19.0,9.9,C,15.0
365,medium,0,22.0,19.0,7.9,A,15.0
366,low,2,11.0,21.0,6.9,A,15.0
367,high,0,13.0,5.0,3.3,C,-100.0
368,low,0,9.0,24.0,9.8,B,15.0
369,low,1,7.0,9.0,8.7,A,13.9
370,none,2,4.0,3.0,9.3,A,4.2
371,low,1,6.0,1.0,4.2,B,-100.0
372,none,1,2.0,14.0,2.4,B,-10.3
373,low,0,29.0,8.0,9.4,A,13.6
374,low,1,15.0,18.0,6.0,A,15.0
375,none,1,4.0,16.0,8.2,A,15.0
376,high,3,4.0,11.0,1.1,A,-100.0
377,none,1,8.0,14.0,8.4,C,15.0
378,medium,3,3.0,10.0,2.8,A,-16.6
379,high,2,1.0,1.0,6.0,C,-100.0
380,low,1,16.0,18.0,4.3,D,7.7
381,none,2,5.0,1.0,5.3,A,-100.0
382,high,1,2.0,48.0,9.7,A,15.0
383,none,3,18.0,9.0,3.7,C,-15.5
384,none,0,,9.0,5.6,C,
385,medium,1,6.0,12.0,1.1,A,-100.0
386,high,0,3.0,9.0,2.5,C,-100.0
387,high,1,15.0,6.0,8.4,B,2.2
388,high,1,4.0,2.0,1.9,A,-100.0
389,none,2,7.0,23.0,5.5,A,15.0
390,low,4,13.0,8.0,7.0,A,1.6
391,high,0,4.0,2.0,5.0,A,-100.0
392,medium,3,7.0,9.0,3.2,C,-16.9
393,high,1,26.0,23.0,5.8,A,15.0
394,low,1,2.0,7.0,5.3,A,-8.5
395,low,0,9.0,1.0,9.4,A,0.9
396,high,0,6.0,23.0,1.7,D,2.0
397,high,2,20.0,1.0,5.2,A,-100.0
398,low,0,2.0,5.0,5.0,C,-14.2
399,low,0,8.0,17.0,3.1,C,-0.1
400,low,2,3.0,1.0,9.2,A,0.2
401,high,2,23.0,2.0,8.5,C,-6.6
402,low,2,4.0,5.0,8.6,A,5.2
403,low,2,4.0,26.0,1.2,A,8.6
404,low,1,3.0,4.0,2.1,A,-100.0
405,low,1,4.0,20.0,9.4,A,15.0
406,high,2,6.0,18.0,7.5,A,15.0
407,none,1,22.0,11.0,9.4,A,15.0
408,high,5,39.0,5.0,1.1,C,-100.0
409,high,0,4.0,4.0,9.0,C,2.5
410,low,2,5.0,13.0,4.5,A,-0.7
411,none,1,5.0,7.0,5.1,C,-10.5
412,medium,2,12.0,24.0,7.8,A,15.0
413,low,0,5.0,20.0,4.4,A,13.7
414,low,4,2.0,6.0,9.3,A,11.1
415,low,3,6.0,8.0,1.9,C,-100.0
416,low,1,7.0,5.0,2.9,A,-100.0
417,low,0,24.0,2.0,9.3,A,0.9
418,high,4,5.0,31.0,1.6,A,15.0
419,none,2,17.0,2.0,9.1,A,-0.3
420,none,0,15.0,13.0,2.0,D,-15.8
421,high,1,9.0,50.0,8.4,A,15.0
422,low,1,10.0,20.0,7.8,D,15.0
423,low,1,5.0,8.0,1.4,A,-100.0
424,high,1,4.0,21.0,8.5,A,15.0
425,high,1,4.0,27.0,2.6,A,15.0
426,low,1,8.0,19.0,5.9,C,15.0
427,high,3,10.0,10.0,2.1,A,-100.0
428,low,2,3.0,8.0,4.5,A,-11.0
429,low,0,17.0,5.0,6.3,D,-8.6
430,medium,2,2.0,6.0,8.5,A,6.6
431,medium,0,9.0,3.0,9.9,C,7.5
432,low,1,4.0,2.0,3.4,A,-100.0
433,high,1,5.0,9.0,6.5,A,-1.0
434,low,0,26.0,3.0,4.7,A,-100.0
435,none,1,4.0,17.0,9.1,A,15.0
436,medium,1,3.0,46.0,5.4,B,15.0
437,medium,4,23.0,28.0,8.4,A,15.0
438,low,1,3.0,20.0,8.4,A,15.0
439,high,1,10.0,4.0,9.0,A,1.8
440,low,1,6.0,1.0,,D,
441,high,1,3.0,33.0,9.7,A,15.0
442,medium,0,1.0,8.0,9.9,B,15.0
443,low,2,6.0,5.0,2.4,C,-100.0
444,high,0,17.0,17.0,2.1,A,-9.5
445,low,4,6.0,28.0,6.1,A,15.0
446,high,3,7.0,6.0,5.7,A,-12.1
447,high,1,16.0,3.0,8.8,A,-2.0
448,low,3,5.0,1.0,8.5,C,
449,low,0,9.0,23.0,2.6,C,9.7
450,medium,3,12.0,5.0,9.0,A,6.1
451,high,3,14.0,1.0,1.2,C,-100.0
452,high,0,12.0,16.0,2.1,A,-11.1
453,medium,2,31.0,2.0,2.5,A,-100.0
454,high,3,15.0,1.0,9.6,B,-1.9
455,high,2,6.0,42.0,2.6,A,15.0
456,high,2,15.0,11.0,3.8,A,-12.7
457,medium,1,17.0,26.0,9.6,A,15.0
458,medium,3,18.0,15.0,2.4,A,-9.8
459,medium,1,16.0,2.0,5.7,A,-18.5
460,medium,0,12.0,12.0,1.5,B,-100.0
461,medium,0,6.0,4.0,9.2,A,6.0
462,low,0,12.0,23.0,7.3,C,15.0
463,low,3,7.0,5.0,1.9,A,-100.0
464,low,0,12.0,3.0,6.1,C,-13.4
465,low,1,10.0,25.0,4.3,A,15.0
466,medium,4,0.0,41.0,9.5,A,15.0
467,none,3,8.0,19.0,1.4,A,-6.1
468,,0,17.0,50.0,7.2,A,15.0
469,low,1,4.0,6.0,3.6,C,-100.0
470,high,0,7.0,5.0,8.7,C,2.6
471,low,1,11.0,11.0,4.6,A,-4.8
472,low,4,5.0,2.0,3.0,A,-100.0
473,none,1,10.0,1.0,9.0,A,-2.1
474,high,0,5.0,14.0,2.3,A,-13.5
475,high,0,3.0,23.0,4.6,A,15.0
476,low,1,17.0,21.0,10.0,C,15.0
477,high,0,,6.0,8.5,C,
478,high,2,5.0,22.0,9.3,D,15.0
479,high,1,13.0,16.0,9.5,A,15.0
480,medium,1,10.0,1.0,7.1,A,-12.4
481,high,1,10.0,7.0,5.2,D,-12.8
482,medium,1,18.0,5.0,1.9,B,-100.0
483,high,4,14.0,18.0,1.5,D,-10.8
484,low,3,4.0,20.0,7.3,C,15.0
485,high,0,2.0,8.0,3.3,A,-100.0
486,none,2,6.0,1.0,4.3,A,-100.0
487,high,6,17.0,9.0,4.7,A,-12.6
488,high,2,40.0,2.0,9.6,A,-2.2
489,high,2,19.0,1.0,9.8,C,-1.1
490,none,1,13.0,27.0,1.3,C,9.8
491,none,0,5.0,13.0,9.7,A,15.0
492,low,1,8.0,31.0,8.3,A,15.0
493,high,2,4.0,18.0,8.5,A,15.0
494,medium,2,23.0,5.0,1.5,C,-100.0
495,high,1,15.0,1.0,8.6,B,-7.2
496,low,3,13.0,9.0,1.1,A,-100.0
497,high,2,,0.0,7.7,C,
498,,1,6.0,7.0,5.9,A,-6.2
499,high,1,6.0,6.0,9.2,A,7.5
500,high,2,9.0,4.0,8.8,B,0.7
501,none,1,4.0,15.0,3.7,A,-1.3
502,medium,3,4.0,4.0,9.4,A,7.0
503,medium,2,2.0,7.0,3.6,A,-18.3
504,high,3,6.0,0.0,4.1,B,-100.0
505,medium,0,11.0,25.0,8.5,A,15.0
506,,1,8.0,36.0,8.7,A,15.0
507,medium,2,12.0,26.0,8.4,A,15.0
508,high,1,10.0,16.0,8.8,A,15.0
509,low,3,17.0,2.0,2.5,A,-100.0
510,low,2,1.0,2.0,8.9,A,0.8
511,medium,0,9.0,4.0,8.3,C,0.8
512,low,0,5.0,4.0,3.6,A,-100.0
513,high,0,9.0,10.0,9.9,A,15.0
514,low,0,9.0,17.0,7.3,B,15.0
515,none,4,24.0,8.0,3.0,A,-100.0
516,low,2,7.0,4.0,3.1,A,-100.0
517,low,0,2.0,14.0,3.2,A,-5.2
518,low,2,1.0,3.0,7.6,A,-4.2
519,high,2,18.0,10.0,2.9,C,-100.0
520,medium,2,2.0,22.0,5.8,A,15.0
521,none,2,16.0,3.0,7.6,A,-6.3
522,low,0,2.0,23.0,7.6,A,15.0
523,high,1,17.0,20.0,1.4,B,-7.1
524,high,1,23.0,39.0,8.8,A,15.0
525,medium,2,10.0,11.0,3.4,C,-11.8
526,low,3,23.0,9.0,1.8,A,-100.0
527,high,0,7.0,7.0,3.3,A,-100.0
528,none,1,7.0,0.0,8.6,A,-6.1
529,none,1,1.0,4.0,1.6,A,-100.0
530,low,1,18.0,9.0,6.7,A,1.8
531,none,3,9.0,43.0,9.0,A,15.0
532,high,2,1.0,9.0,8.8,D,12.0
533,,4,8.0,4.0,8.7,B,2.4
534,high,2,16.0,3.0,8.2,A,-5.4
535,medium,4,3.0,1.0,1.3,C,-100.0
536,medium,1,2.0,1.0,8.5,A,-3.9
537,none,0,4.0,26.0,6.0,A,15.0
538,high,4,20.0,30.0,8.3,A,15.0
539,low,2,11.0,3.0,3.4,C,-100.0
540,low,1,9.0,41.0,9.1,B,15.0
541,none,2,11.0,41.0,8.7,C,15.0
542,high,0,4.0,14.0,7.3,A,14.1
543,low,1,8.0,1.0,8.8,A,-2.4
544,low,2,2.0,6.0,3.1,A,-100.0
545,low,1,9.0,15.0,2.6,C,-7.2
546,low,1,8.0,15.0,8.2,C,15.0
547,high,2,6.0,20.0,6.0,A,15.0
548,low,3,12.0,1.0,2.9,A,-100.0
549,low,2,1.0,13.0,4.3,B,-1.4
550,high,1,24.0,6.0,9.8,A,9.0
551,medium,1,5.0,26.0,7.6,B,15.0
552,high,2,19.0,3.0,4.6,C,-100.0
553,medium,1,35.0,14.0,5.7,A,4.8
554,high,1,17.0,5.0,9.3,C,4.8
555,,0,11.0,2.0,5.9,B,-17.1
556,none,1,12.0,7.0,8.7,A,8.6
557,high,1,17.0,12.0,8.8,A,15.0
558,low,2,6.0,2.0,9.8,A,5.3
559,low,1,7.0,2.0,9.1,C,1.4
560,none,1,8.0,4.0,6.6,A,-8.8
561,low,4,7.0,4.0,3.1,C,-100.0
562,low,0,19.0,3.0,9.5,C,4.6
563,low,3,11.0,1.0,3.2,C,-100.0
564,low,1,6.0,3.0,9.9,C,8.0
565,high,1,2.0,21.0,7.3,A,15.0
566,low,0,27.0,18.0,4.5,B,7.8
